phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy
1516188977935,1.5618944,2.4061625,3.129893,25.1,41.4,69,99,71,38,10,4,2,1,0,1,0,0,0,0,0,0,295,-3.1836198,55.944665,138.10000610351563,13.406
1516188998046,1.3917668,2.2520814,4.000978,25.1,41.3,68,83,69,44,13,8,2,1,0,1,1,0,0,0,0,0,290,-3.18363,55.9446685,138.10000610351563,12.805
1516189018157,1.6221594,2.6472123,2.9672337,25.1,41.2,54,98,89,55,11,8,3,0,1,0,0,0,0,0,0,0,319,-3.1835499,55.9447184,137.89999389648438,26.4
1516189037620,1.5394766,2.5445092,3.6389534,25.2,41.2,57,100,68,47,11,8,5,2,1,1,0,0,0,0,0,0,300,-3.1835499,55.9447184,137.89999389648438,24.9
1516189057736,1.6177331,2.6411057,2.837067,25.2,41.100002,53,90,76,50,11,6,4,1,0,0,0,0,0,0,0,0,291,-3.183571,55.9446706,138.10000610351563,19.765
1516189077204,1.8144997,2.829052,2.8877392,25.2,41.0,61,112,85,50,10,10,0,0,0,0,0,0,0,0,0,0,328,-3.1835678,55.9446691,138.10000610351563,19.731
1516189097307,1.4014287,2.2286108,2.4250782,25.300001,40.9,55,94,60,37,9,6,5,1,0,0,0,0,0,0,0,0,267,-3.1835678,55.9446692,138.10000610351563,19.694
1516189118064,1.5188062,2.458962,3.6891782,25.300001,40.9,66,94,69,40,16,9,0,2,2,1,0,0,0,0,0,0,299,-3.1835502,55.9446833,144.6999969482422,20.1
1516189138177,1.717247,2.7092113,3.2870362,25.4,40.8,62,117,68,54,12,3,4,0,2,0,0,0,0,0,0,0,322,-3.1835499,55.9447184,137.89999389648438,28.1
1516189157638,1.6481559,2.6250286,2.7471323,25.4,40.7,65,97,71,52,9,7,4,0,0,0,0,0,0,0,0,0,305,-3.1835516,55.9446345,0.0,20.252
1516189177750,1.7277658,2.7368674,3.1361794,25.4,40.5,71,103,79,54,7,6,3,1,1,0,0,0,0,0,0,0,325,-3.1835625,55.9446613,138.10000610351563,20.19
1516189197210,1.5904957,2.6764028,3.9502912,25.5,40.4,64,76,84,45,10,11,3,1,2,1,0,0,0,0,0,0,297,-3.1836039,55.9446562,144.6999969482422,20.068
1516189217322,1.5190805,2.497181,3.8967755,25.5,40.3,74,85,71,42,12,8,6,2,0,0,1,0,0,0,0,0,301,-3.1835893,55.9446601,144.6999969482422,19.804
1516189237432,1.7540123,2.8547153,3.2582,25.5,40.3,59,111,83,53,21,6,3,1,1,0,0,0,0,0,0,0,338,-3.1836771,55.9446174,0.0,20.217
1516189257544,1.4506967,2.2982495,2.3590887,25.6,40.2,54,81,76,41,11,6,1,0,0,0,0,0,0,0,0,0,270,-3.1835584,55.9446447,138.10000610351563,18.521
1516189276360,1.573353,2.525757,2.8807585,25.6,40.100002,53,99,76,55,12,5,1,1,1,0,0,0,0,0,0,0,303,-3.18358,55.9446439,138.10000610351563,14.304
1516189296470,1.4193687,2.249337,2.3554335,25.6,40.100002,59,89,62,34,11,10,3,0,0,0,0,0,0,0,0,0,268,-3.1835721,55.9446614,138.10000610351563,13.178
1516189317231,1.378055,2.311844,3.105926,25.6,40.0,51,84,60,47,16,8,4,1,0,1,0,0,0,0,0,0,272,-3.1836033,55.9446626,137.89999389648438,13.21
1516189336696,1.6305386,2.5716546,2.9182944,25.7,39.9,62,114,61,40,11,5,5,3,0,0,0,0,0,0,0,0,301,-3.1835123,55.9446373,137.89999389648438,20.255
1516189356155,1.6578377,2.7250206,3.074973,25.7,39.9,53,105,72,50,6,5,9,2,0,0,0,0,0,0,0,0,302,-3.1835713,55.9446704,138.10000610351563,19.827
1516189380159,1.3830081,2.265616,4.100273,25.7,39.8,63,83,56,38,11,4,1,3,4,1,0,0,0,0,0,0,264,-3.1835866,55.9446704,138.10000610351563,20.809
1516189396381,1.6844829,2.7080204,3.440175,25.800001,39.7,68,94,78,46,17,5,4,0,0,1,0,0,0,0,0,0,313,-3.1835677,55.9446608,144.6999969482422,19.574
1516189416489,1.4516098,2.477084,5.523365,25.800001,39.7,66,85,62,45,16,15,4,2,1,0,0,1,0,0,0,0,297,-3.1835705,55.94466,138.10000610351563,19.531
1516189436601,1.3747911,2.2643728,2.6909344,25.800001,39.7,51,89,62,44,10,7,5,1,1,0,0,0,0,0,0,0,270,-3.1836182,55.944635,0.0,27.055
1516189458013,1.5300453,2.48603,2.9543045,25.800001,39.7,49,99,76,39,8,10,3,2,1,0,0,0,0,0,0,0,287,-3.1836013,55.9446501,138.10000610351563,18.06
1516189476179,1.4653639,2.4950461,2.9675233,25.800001,39.600002,46,92,69,43,12,13,6,1,1,0,0,0,0,0,0,0,283,-3.1836047,55.9446472,138.10000610351563,14.092
1516189495641,1.4506487,2.405578,2.709846,25.9,39.600002,63,75,65,42,10,6,6,2,0,0,0,0,0,0,0,0,269,-3.1835897,55.9446574,138.10000610351563,13.139
1516189517046,1.4991138,2.425968,2.776312,25.9,39.5,55,92,68,50,6,8,4,0,1,0,0,0,0,0,0,0,284,-3.1835942,55.9446549,144.6999969482422,12.619
1516189535861,1.507176,2.7321744,4.324969,25.9,39.4,30,93,74,55,15,12,8,1,3,1,0,0,0,0,0,0,292,-3.1835973,55.9446515,144.6999969482422,12.632
1516189556620,1.3596342,2.2736745,3.3269806,25.9,39.3,54,93,51,51,19,6,3,2,1,1,0,0,0,0,0,0,281,-3.1835804,55.9446605,138.10000610351563,12.543
1516189578026,1.6213251,2.615504,2.8505692,26.0,39.3,44,115,64,55,11,9,2,2,0,0,0,0,0,0,0,0,302,-3.1835775,55.9446626,138.10000610351563,12.59
1516189595546,1.6199074,2.52844,2.6844008,26.0,39.2,42,110,65,43,8,6,2,1,0,0,0,0,0,0,0,0,277,-3.1835804,55.9446605,144.6999969482422,12.532
1516189616387,1.4072183,2.436767,3.4153116,26.0,39.2,43,79,61,52,21,11,2,0,1,1,0,0,0,0,0,0,271,-3.1835877,55.9446551,144.6999969482422,12.491
1516189635209,1.4015582,2.2720885,2.448816,26.0,39.100002,44,90,60,52,11,2,4,1,0,0,0,0,0,0,0,0,264,-3.1835898,55.9446595,144.6999969482422,19.321
1516189655996,1.3570817,2.2552593,3.6218622,26.0,39.100002,32,95,62,36,15,9,3,1,0,2,0,0,0,0,0,0,255,-3.1835885,55.9446604,138.10000610351563,19.591
1516189674727,1.3114126,2.196882,6.5511327,26.0,39.0,53,83,55,53,12,5,3,2,2,0,0,0,1,0,0,0,269,-3.1835889,55.9446603,144.6999969482422,19.507
1516189694189,1.4362392,2.5009792,6.742469,26.1,39.0,38,90,68,46,11,10,8,3,0,0,0,0,0,1,0,0,275,-3.1835705,55.94466,138.10000610351563,19.565
1516189714951,1.5004613,2.5084317,2.7277534,26.1,38.9,35,89,86,42,10,7,6,1,0,0,0,0,0,0,0,0,276,-3.1835915,55.9446551,138.10000610351563,19.779
1516189735071,1.5295889,2.397757,2.5323808,26.1,38.9,50,93,76,45,10,1,2,1,0,0,0,0,0,0,0,0,278,-3.1835743,55.9446603,144.6999969482422,19.309
