phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion
1519862405154,332.36438,774.2013,1355.5284,23.2,42.100002,5732,5219,6158,5861,3161,3087,2036,785,238,77,9,2,0,0,0,1,32366,-3.1835472,55.9446921,144.8000030517578,18.544,24,0
1519862414238,332.05856,792.9263,1407.8105,23.2,42.100002,6151,5575,6647,6267,3435,3565,2379,959,295,76,15,0,0,0,0,0,35364,-3.1836058,55.9446613,144.8000030517578,19.112,24,0
1519862422737,335.89566,820.7398,1526.7595,23.2,42.100002,5480,5171,6266,6037,3332,3413,2347,947,346,81,15,1,0,0,0,0,33436,-3.1835402,55.9447062,144.8000030517578,18.525,24,0
1519862430457,332.8297,816.71484,1520.2628,23.2,42.100002,5187,4981,5892,5680,3309,3347,2254,941,263,85,17,3,0,0,0,0,31959,-3.183544,55.9447048,144.8000030517578,18.644,24,0
1519862439549,335.1504,810.68445,1467.8992,23.2,42.100002,5528,5477,6456,6213,3484,3504,2375,963,258,83,14,3,1,0,0,0,34359,-3.1836162,55.9446478,145.1999969482422,19.03,24,0
1519862447972,335.7067,803.9258,1472.6036,23.2,42.0,5909,5467,6521,6192,3512,3498,2297,968,260,93,15,5,0,0,0,0,34737,-3.1836091,55.9446484,144.8000030517578,19.149,24,0
1519862456403,333.90866,782.2012,1378.4485,23.2,42.0,5497,5095,5900,5672,3119,3068,1985,794,212,72,14,2,1,0,0,0,31431,-3.1836252,55.9446395,144.8000030517578,19.056,24,0
1519862464188,332.11935,767.66864,1297.5836,23.2,42.0,5251,4931,5650,5346,2835,2835,1803,779,184,58,11,0,0,0,0,0,29683,-3.1835538,55.9446941,144.8000030517578,18.462,24,0
1519862471979,328.5415,749.1204,1244.6467,23.2,42.0,5290,4924,5590,5185,2635,2667,1824,697,180,47,10,1,0,0,0,0,29050,-3.1835514,55.944691,144.8000030517578,18.535,24,0
1519862479109,330.04602,760.3355,1303.4193,23.2,42.0,5310,4778,5663,5063,2808,2676,1878,718,187,58,12,2,0,0,0,0,29153,-3.1835367,55.9447184,145.1999969482422,18.679,24,0
1519862487546,328.41885,754.0415,1272.8508,23.2,42.0,5701,5151,6093,5617,3021,2939,1925,756,211,57,12,1,0,0,0,0,31484,-3.1836012,55.9446558,144.8000030517578,18.998,24,0
1519862495978,325.66003,751.78485,1283.7615,23.2,42.0,5578,5187,5976,5611,2953,2990,1962,755,210,57,8,3,1,0,0,0,31291,-3.1835358,55.944707,145.1999969482422,18.588,24,0
1519862504413,325.0308,736.7093,1258.4382,23.2,42.0,5640,4945,5760,5155,2718,2739,1790,705,197,62,7,2,1,0,0,0,29721,-3.1835439,55.9447044,144.8000030517578,18.497,24,0
1519862511552,328.483,746.00146,1247.7021,23.300001,41.9,5284,4831,5547,5013,2653,2626,1771,673,166,57,9,0,1,0,0,0,28631,-3.183537,55.9447168,145.1999969482422,18.681,24,0
1519862520634,329.05774,775.5908,1358.9009,23.300001,41.9,5658,5327,6182,5762,3155,3214,2153,864,231,86,7,1,0,0,0,0,32640,-3.1835497,55.9447036,145.1999969482422,13.914,24,0
1519862529064,321.47794,762.93805,1364.4568,23.300001,41.9,5959,5211,6180,5907,3222,3228,2227,914,233,84,16,1,0,0,0,0,33182,-3.1835468,55.9447044,144.8000030517578,12.393,24,0
