phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion
1518019468483,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1835156,55.9448698,124.00006278577642,16.0,7,536
1518019475619,253.7892,369.32755,447.60358,0.0,0.0,5443,3392,2419,1344,365,206,60,27,8,5,4,0,0,1,0,1,13275,-3.1834991,55.9448706,123.71736262859633,16.0,12,0
1518019484708,263.08676,384.37622,469.9617,0.0,0.0,6667,4562,2965,1726,468,298,87,38,12,10,4,2,0,0,0,1,16840,-3.1834991,55.9448706,123.58179855275964,16.0,13,0
1518019493797,244.20293,352.37625,442.893,0.0,0.0,6342,4251,2822,1506,395,250,67,23,12,7,1,1,2,1,0,1,15681,-3.1834991,55.9448706,123.45555469854217,16.0,13,0
1518019500921,273.76324,401.60596,435.8294,0.0,0.0,6785,4869,3422,1886,507,311,86,23,9,3,2,0,0,0,0,0,17903,-3.1834889,55.9448657,123.3042931596451,32.0,8,21
1518019510003,279.38443,417.1438,495.1792,0.0,0.0,6751,5007,3660,2099,588,350,98,39,14,10,2,2,0,0,0,1,18621,-3.1834767,55.9448598,123.06623908330538,16.0,7,38
1518019517788,288.51443,431.47256,539.8327,23.7,31.0,7314,5545,4085,2280,681,398,93,49,15,8,4,3,1,1,1,0,20478,-3.1834546,55.944862,122.66459128128766,16.0,10,0
1518019526222,302.6202,457.5337,580.5391,23.7,31.0,7394,5965,4210,2465,740,441,136,66,19,20,5,2,0,1,1,0,21465,-3.1834506,55.9448625,122.42806534729756,32.0,6,0
1518019535310,316.52255,485.41684,761.27606,23.7,31.0,7363,6314,4713,2746,818,476,163,88,16,16,9,7,2,3,4,5,22743,-3.1834542,55.9448698,122.17426948316785,32.0,6,0
1518019543095,294.37717,442.49432,613.0861,23.7,31.0,7178,6039,4214,2297,684,406,142,60,23,13,7,10,0,1,0,1,21075,-3.1834542,55.9448698,122.11813681264235,16.0,6,0
1518019551531,290.42624,439.56693,672.82733,23.7,31.0,6957,5870,4247,2439,654,395,147,61,14,23,7,5,3,3,2,3,20830,-3.1834542,55.9448698,122.11813681264235,16.0,6,1
1518019559314,282.07993,424.79333,699.4656,23.7,31.0,6804,5828,3954,2247,685,401,136,53,14,25,8,6,6,1,4,3,20175,-3.1835643,55.944683,138.0,20.783,6,2
1518019567095,261.36884,388.68115,540.87036,23.7,31.0,6779,5488,3788,2075,610,334,105,51,15,6,9,6,2,1,0,2,19271,-3.1833864,55.944924,0.0,73.439,6,0
1518019574885,249.85555,370.0058,615.77356,23.7,31.0,6393,5190,3436,1909,548,304,101,41,19,10,13,9,5,2,1,2,17983,-3.1833864,55.944924,121.68564461803801,32.0,6,0
1518019583316,251.52045,380.18774,671.9304,23.9,30.800001,6676,5537,3803,2157,643,377,152,60,25,27,16,11,4,1,2,4,19495,-3.1833864,55.944924,121.56757049089403,16.0,9,1
1518019591099,329.29865,526.8367,821.6816,23.9,30.800001,7141,6805,5351,3341,1090,658,271,107,53,34,16,7,2,2,1,3,24882,-3.1833864,55.944924,121.4550415157284,16.0,7,4
1518019599538,302.0099,471.635,710.9432,23.9,30.800001,7481,6531,4815,3141,926,579,186,100,36,22,18,7,4,0,1,1,23848,-3.1833864,55.944924,121.39325139083067,16.0,9,4
1518019607971,312.58707,489.00113,707.00824,23.9,30.800001,7437,6822,5083,3176,948,625,189,101,32,30,12,3,3,3,0,1,24465,-3.1833864,55.944924,121.28327555288057,24.0,9,6
1518019616400,288.08624,441.86703,605.23413,23.9,30.800001,7513,6673,4756,2780,909,516,172,82,21,17,9,4,3,0,0,3,23458,-3.1833817,55.9449298,120.99835859610792,16.0,11,3
1518019624843,282.35876,436.15012,756.2879,23.9,30.800001,7516,6633,4679,2852,859,543,185,100,38,27,18,12,5,2,2,4,23475,-3.1833769,55.9449358,120.78569700914294,16.0,11,2
1518019633270,350.9688,569.1717,1008.87085,23.9,30.800001,8177,8344,6480,4204,1356,907,342,167,56,47,21,18,8,2,1,5,30135,-3.1833769,55.9449358,120.65181851172545,16.0,8,5
1518019642352,345.19083,556.122,964.6133,23.9,30.800001,8206,8255,6406,3844,1344,869,341,165,54,43,20,11,6,2,5,6,29577,-3.1833769,55.9449358,120.51348443861819,16.0,11,3
1518019651438,329.76547,525.62714,810.9711,23.9,30.800001,7951,7770,5812,3707,1114,762,304,139,44,38,18,8,2,1,3,2,27675,-3.1833755,55.9449348,120.41430658236393,16.0,13,4
1518019659872,372.77127,621.35315,1143.6625,24.2,30.7,8294,9013,7025,4666,1610,1100,480,225,114,73,19,14,6,5,3,6,32653,-3.1833763,55.944947,120.28326428847028,16.0,13,1
1518019668951,362.45114,589.7455,1124.5222,24.2,30.7,8510,9114,7000,4550,1471,996,360,188,72,50,29,19,7,7,4,7,32384,-3.1833743,55.9449589,120.0615902331669,16.0,13,5
1518019678033,377.71555,627.77356,1187.9492,24.2,30.7,8212,9117,7323,4686,1658,1145,480,203,64,59,28,24,7,4,4,6,33020,-3.1833743,55.9449589,119.99271634170218,48.0,13,1
1518019687116,389.66302,684.2615,1560.672,24.2,30.7,7538,9429,8110,5847,2055,1562,623,321,125,94,49,32,16,10,4,6,35821,-3.1833743,55.9449589,119.88473449853329,16.0,12,0
1518019695552,436.541,811.5295,2070.445,24.2,30.7,6887,10174,9527,7216,2885,2170,915,426,179,129,59,51,23,14,6,9,40670,-3.183375,55.9449571,119.7859956189345,32.0,12,2
1518019704632,468.32285,942.4714,2081.5642,24.2,30.7,5756,10812,11593,9442,4442,3272,1410,625,230,136,69,42,17,9,2,8,47865,-3.183375,55.9449571,119.60636216899606,24.0,9,1
1518019713713,429.62274,798.0324,1726.3717,24.2,30.7,6677,10185,9719,7386,3033,2175,869,383,155,144,54,35,14,4,4,5,40842,-3.183375,55.9449571,119.38529190438445,32.0,7,2
1518019722146,414.44577,747.0266,1498.1898,24.2,30.7,7646,9955,8732,6606,2569,1966,760,355,139,95,35,18,17,7,3,5,38908,-3.1833733,55.9449518,118.87024842101273,24.0,6,0
1518019731228,468.19736,940.6074,2478.0352,24.5,31.6,5337,10671,11478,9241,4186,3112,1399,599,212,171,85,45,29,13,16,16,46610,-3.1833593,55.9449487,118.7668497126746,24.0,14,1
1518019740310,460.07388,886.6371,1939.2897,24.5,31.6,5984,10475,10700,8104,3658,2604,1095,522,167,119,57,30,18,11,5,8,43557,-3.1833593,55.9449486,118.76212511833197,24.0,13,0
1518019749401,460.9981,893.9954,2214.7122,24.5,31.6,6239,11102,11370,8793,3900,2813,1185,526,219,160,65,54,28,13,6,7,46480,-3.1833965,55.9448975,118.63642723435379,12.0,11,0
1518019757841,475.30334,985.9012,2424.5925,24.5,31.6,5095,10426,11836,10029,4583,3701,1497,679,284,158,90,54,23,10,7,7,48479,-3.1833965,55.9448975,118.65135663470129,32.0,5,1
1518019766930,486.91272,1058.3354,2882.2097,24.5,31.6,4511,10364,12654,11232,5483,4247,1856,864,326,238,113,52,32,17,12,11,52012,-3.1833965,55.9448975,118.6794048938992,16.0,7,0
1518019775994,492.5036,1156.3958,2976.5693,24.5,31.6,3525,9588,13316,12972,6946,5499,2428,1040,373,248,103,70,26,12,4,9,56159,-3.1833965,55.9448975,118.6719827663069,12.0,11,0
1518019785075,473.72623,1087.2362,2694.2588,24.5,31.6,3262,9282,12998,12264,6229,4930,2094,921,355,204,100,58,22,10,4,10,52743,-3.1833897,55.9448917,118.75151614414024,12.0,13,0
1518019794161,476.6321,1195.467,3172.1301,24.5,31.6,2400,8383,13377,14230,8160,6524,2719,1061,419,266,121,63,32,17,6,8,57786,-3.1833938,55.9448858,119.01093104664338,16.0,13,0
1518019803243,485.39444,1111.1974,2871.092,24.5,31.6,3617,9529,13056,12426,6470,5065,2187,839,325,249,110,55,25,12,8,15,53988,-3.1833681,55.9448565,120.24495558296206,16.0,9,1
1518019811677,473.13718,939.8036,2584.7668,24.800001,32.2,5814,11013,11586,9195,4180,3049,1315,624,239,166,90,62,26,19,10,21,47409,-3.1833681,55.9448565,120.44563504595143,12.0,14,1
1518019820765,481.35834,953.3148,2613.1924,24.800001,32.2,5507,10977,11796,9159,4185,2912,1286,581,254,179,73,61,34,11,9,25,47049,-3.1833681,55.9448565,120.70335138348793,16.0,13,0
1518019829196,471.8427,979.7716,2860.8162,24.800001,32.2,5027,10578,11731,9811,4483,3431,1603,755,277,224,105,72,38,15,6,16,48172,-3.1833681,55.9448565,121.15834052986118,12.0,13,0
1518019838287,477.96506,969.38806,2729.4707,24.800001,32.2,5289,10614,11462,9689,4251,3187,1385,655,257,163,95,61,26,21,12,23,47190,-3.1833799,55.9448496,121.1848514377513,16.0,13,0
1518019846711,469.8003,933.3114,2429.6729,24.800001,32.2,5571,10399,10931,8863,3914,2990,1227,562,213,168,80,48,24,16,4,20,45030,-3.1833908,55.9448541,121.1237288799077,12.0,13,0
1518019854497,470.7894,968.3204,2749.8364,24.800001,32.2,4720,9628,10292,8507,3928,2951,1374,674,264,215,79,55,29,13,9,13,42751,-3.1833908,55.9448541,121.08541216080692,24.0,14,0
1518019862931,480.4087,976.7029,2665.3662,24.800001,32.2,5091,10158,11324,9194,4122,3081,1430,611,239,207,60,58,28,16,9,20,45648,-3.1833895,55.9448235,121.57085177487615,16.0,12,0
1518019872010,468.04907,933.25604,2372.2605,24.800001,32.2,5651,10648,11481,9053,4198,3125,1241,572,269,178,72,52,26,15,6,9,46596,-3.1833891,55.9448211,121.53653588368212,16.0,12,1
1518019880447,458.98163,899.6756,2055.2144,24.800001,32.2,6216,10495,10868,8528,3797,2857,1239,580,199,131,73,34,20,10,5,9,45061,-3.1833891,55.9448211,121.51390772413721,16.0,13,0
1518019888882,456.9944,899.6817,2250.1963,25.0,29.6,5693,10289,10452,8557,3770,2779,1191,550,189,143,60,50,22,14,6,15,43780,-3.1833891,55.9448211,121.49649438070823,24.0,12,0
1518019897958,462.505,925.9106,2322.0935,25.0,29.6,5750,10362,11066,8949,3982,3063,1350,601,233,151,84,51,23,10,6,13,45694,-3.1833891,55.9448211,121.46645319409369,24.0,9,0
1518019906392,464.6596,950.6048,2811.2388,25.0,29.6,5602,10727,11545,9356,4366,3375,1447,740,311,228,108,69,27,11,6,36,47954,-3.1833891,55.9448211,121.48112616354656,32.0,14,0
1518019915475,468.0779,957.26855,2720.1301,25.0,29.6,5662,10637,11824,9676,4351,3462,1471,704,304,194,77,72,33,20,7,19,48513,-3.1833891,55.9448211,121.6010578780455,32.0,11,0
1518019924557,468.68204,974.1527,2353.5903,25.0,29.6,5372,10349,11781,10132,4669,3598,1519,740,291,175,79,41,21,9,6,16,48798,-3.1833891,55.9448211,121.66186466287427,16.0,10,0
1518019933643,480.108,985.24713,2427.4353,25.0,29.6,5154,10968,12355,10374,4852,3533,1522,674,226,184,69,60,18,15,10,13,50027,-3.1833891,55.9448211,121.65742257580399,16.0,12,0
1518019942729,476.2745,940.5045,2095.603,25.0,29.6,5770,11040,11987,9945,4261,3005,1232,558,203,167,64,40,14,9,2,18,48315,-3.1833891,55.9448211,121.71459314878973,16.0,13,0
1518019951829,478.29166,942.45624,2201.9556,25.0,29.6,5565,10637,11725,9520,4260,2936,1102,540,203,133,73,53,19,10,1,15,46792,-3.1833891,55.9448211,122.03880512235165,24.0,14,0
1518019960244,482.88272,975.8782,2648.6604,25.0,28.6,5041,10337,11889,9859,4284,3082,1334,571,252,164,82,38,38,19,11,24,47025,-3.1833891,55.9448211,122.35426434027814,16.0,13,0
1518019968680,481.77872,971.6001,2484.3381,25.0,28.6,5221,10408,12016,10074,4437,3144,1250,595,235,170,65,52,28,15,9,18,47737,-3.1833891,55.9448211,122.5156720157721,24.0,13,0
