,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,label
0,1517878946547,1.5973159,3.3184733,24.422767999999998,26.0,34.100002,58,27,17,13,4,6,6,8,4,2,1,0,1,0,0,0,147,-3.1836589,55.944534,164.23447420732163,32.0,0,2,0
1,1517878954980,1.4042435,2.9235162999999997,37.007748,26.0,34.100002,53,24,11,18,2,7,7,2,4,4,1,0,1,1,0,0,135,-3.1836589,55.944534,164.23447420732163,32.0,0,39,0
2,1517878963418,1.4300443,2.8978221,25.517294,26.0,34.100002,59,19,20,10,4,8,7,4,1,5,0,2,0,0,0,0,139,-3.1836589,55.944534,164.23447420732163,32.0,0,35,0
3,1517878972502,1.3269358999999998,3.2173382999999998,20.292348999999998,26.0,34.100002,54,14,15,15,6,9,12,4,3,4,0,1,0,0,0,0,137,0.0,0.0,0.0,0.0,0,117,0
4,1517878981580,1.451386,2.9497395,32.615520000000004,26.0,34.100002,51,23,16,9,10,6,6,3,2,4,1,1,1,0,0,0,133,0.0,0.0,0.0,0.0,0,103,0
5,1517878990665,1.48994,3.2647095,41.924076,26.0,34.100002,58,16,23,13,5,8,13,2,3,2,2,1,1,1,0,0,148,0.0,0.0,0.0,0.0,0,6,0
6,1517878999748,1.4993199,3.2674067000000004,32.286972,26.0,34.100002,71,21,14,15,8,11,12,1,5,3,0,2,0,0,0,1,164,0.0,0.0,0.0,0.0,0,0,0
7,1517879008183,1.5496646,3.0449424,24.832033,26.0,34.100002,62,26,18,8,4,7,12,3,2,1,0,0,0,1,0,1,145,0.0,0.0,0.0,0.0,0,43,0
8,1517879017264,1.5822586,3.0227772999999996,41.69277,26.0,34.2,68,21,17,11,4,9,12,2,0,0,0,1,3,0,0,0,148,0.0,0.0,0.0,0.0,3,264,0
9,1517879025698,1.2062596,2.3792703,4.6210375,26.0,34.2,47,19,11,12,1,8,3,7,1,0,0,0,0,0,0,0,109,0.0,0.0,0.0,0.0,0,185,0
10,1517879034780,1.5443441,3.2616477,43.593655,26.0,34.2,62,24,20,11,9,7,10,3,1,8,1,1,1,0,0,1,159,0.0,0.0,0.0,0.0,0,120,0
11,1517879043863,1.3979081,2.8637562,30.874681,26.0,34.2,66,16,13,12,2,8,4,9,2,1,1,0,1,0,1,0,136,0.0,0.0,0.0,0.0,0,1885,0
12,1517879052296,1.5882608,3.1908677000000005,16.699982000000002,26.0,34.2,67,23,15,12,8,12,5,7,0,3,0,1,0,0,0,0,153,0.0,0.0,0.0,0.0,0,238,0
13,1517879061379,1.5898035,3.375137,14.49869,26.0,34.2,63,18,25,11,7,9,5,6,6,2,1,0,0,0,0,0,153,0.0,0.0,0.0,0.0,0,120,0
14,1517879070462,1.3506796,2.8044126,38.32584,26.0,34.2,62,24,11,14,3,9,7,5,3,3,0,2,0,0,0,2,145,0.0,0.0,0.0,0.0,0,5,0
15,1517879079541,1.3936666000000002,2.5641985000000003,15.622019,26.0,34.2,68,24,10,12,0,9,7,4,1,1,0,0,0,1,0,0,137,0.0,0.0,0.0,0.0,0,66,0
16,1517879089276,1.3226331,2.5860844,19.923582,25.9,31.4,59,24,9,9,4,8,8,2,3,1,1,0,1,0,0,0,129,0.0,0.0,0.0,0.0,0,723,0
17,1517879097709,1.4485033,3.0091329,25.93215,25.9,31.4,52,22,19,12,5,7,6,7,2,2,0,1,1,0,0,0,136,0.0,0.0,0.0,0.0,2,1071,0
18,1517879106792,1.3338301000000001,2.7209785,30.790003000000002,25.9,31.4,60,18,15,10,7,6,8,5,1,2,0,2,1,0,0,0,135,0.0,0.0,0.0,0.0,5,447,0
19,1517879115874,1.6538433000000001,3.1401124,38.00864,25.9,31.4,67,24,17,14,8,3,8,3,2,3,0,1,1,1,0,0,152,0.0,0.0,0.0,0.0,0,269,0
20,1517879143122,1.4824097,2.990887,24.933949,25.9,31.4,54,20,13,12,4,11,4,2,4,2,1,0,1,0,0,0,128,0.0,0.0,0.0,0.0,1,1374,4
21,1517879155450,2.18555,4.5698385,34.126404,25.9,31.4,88,25,22,20,8,8,16,6,1,3,1,1,1,0,0,0,200,0.0,0.0,0.0,0.0,1,691,4
22,1517879160638,3.9168136,6.7643843,29.312695,25.9,31.4,160,59,39,33,17,13,11,3,4,3,0,2,0,0,0,0,344,0.0,0.0,0.0,0.0,0,1575,4
23,1517879169724,3.101534,5.465257599999999,66.04862,25.9,32.100002,123,40,47,19,6,17,7,7,1,1,2,2,1,2,0,1,276,0.0,0.0,0.0,0.0,1,1803,4
24,1517879197617,4.246064,6.553555,14.894569,25.9,32.100002,154,64,59,48,6,3,5,2,0,3,1,0,0,0,0,0,345,0.0,0.0,0.0,0.0,1,1645,4
25,1517879206700,5.77605,9.383604,22.623713000000002,25.9,32.100002,199,89,91,48,19,15,8,6,1,1,1,1,0,0,0,0,479,0.0,0.0,0.0,0.0,0,1449,4
26,1517879217079,5.611931299999999,9.257585,19.07874,25.9,32.100002,207,79,82,52,24,19,10,4,1,0,0,0,0,0,0,1,479,0.0,0.0,0.0,0.0,0,920,4
27,1517879224865,5.5035763,8.174662,21.481195,25.9,32.100002,226,88,60,47,19,9,3,3,0,1,1,0,0,0,0,1,458,0.0,0.0,0.0,0.0,0,1747,4
28,1517879233947,5.8233986,9.181742,25.775745,25.9,32.100002,217,87,76,52,16,17,9,1,1,1,0,2,0,0,0,0,479,0.0,0.0,0.0,0.0,0,1160,4
29,1517879448038,0.0,-107479040.0,2.0018938000000004e-15,77.1,778.5,62646,16814,54918,22596,12377,12592,22,0,0,0,0,0,0,0,0,0,181965,0.0,8.726634979248049,0.0,,0,0,4
30,1517879475167,6.2416515,9.970419999999999,17.873920000000002,0.0,0.0,237,81,76,64,25,14,9,1,1,2,1,0,0,0,0,0,511,0.0,0.0,0.0,0.0,3,917,4
31,1517879481406,4.5038276,7.701728,28.479795000000003,0.0,0.0,186,63,58,34,13,22,13,3,1,4,2,1,0,0,0,0,400,0.0,0.0,0.0,0.0,3,902,4
32,1517879489205,4.102398,6.614803299999999,11.045283999999999,0.0,0.0,149,58,56,26,10,12,7,2,3,1,0,0,0,0,0,0,324,0.0,0.0,0.0,0.0,4,1461,4
33,1517879497443,3.174296,5.182663400000001,20.760962,27.300001,35.7,116,48,46,13,6,6,5,7,2,1,1,0,0,0,0,1,252,0.0,0.0,0.0,0.0,5,1290,4
34,1517879506775,2.912787,4.9924946,49.228229999999996,27.300001,35.7,123,45,29,23,5,6,11,6,1,1,2,2,2,0,0,0,256,0.0,0.0,0.0,0.0,1,1209,4
35,1517879558870,2.8383358,4.66085,8.858191999999999,27.300001,35.7,113,43,32,25,9,8,5,2,3,1,0,0,0,0,0,0,241,0.0,0.0,0.0,0.0,9,1145,4
36,1517879572518,2.7785349999999998,4.400068,5.488519999999999,27.4,36.600002,107,39,35,17,6,9,7,0,1,0,0,0,0,0,0,0,221,0.0,0.0,0.0,0.0,12,1356,4
37,1517879584364,3.3248818,5.205413,33.725227000000004,27.4,36.600002,139,42,42,28,5,8,5,3,0,1,1,1,0,0,0,2,277,0.0,0.0,0.0,0.0,9,2053,4
38,1517879586609,2.9866922000000002,4.7099934,27.588202000000003,27.4,36.600002,126,36,39,21,4,4,5,6,0,0,1,0,1,0,0,1,244,,,0.0,,3,1058,4
39,1517879611128,3.837457,6.0052769999999995,18.599586,27.4,36.600002,136,62,46,37,10,6,3,4,2,0,0,0,0,1,0,0,307,,,0.0,,3,1502,4
40,1517879620152,3.2843137000000002,5.341699,26.480707000000002,27.4,36.600002,150,34,39,28,7,5,6,4,3,1,2,0,1,0,0,0,280,,,0.0,,7,2698,4
41,1517879628681,4.332876000000001,6.763813000000001,41.629078,27.4,36.600002,169,56,51,31,13,8,6,2,2,1,0,0,2,0,1,0,342,,,0.0,,5,2016,4
42,1517879637456,5.752382,8.58173,13.018951,27.4,36.600002,217,97,64,46,16,10,5,2,1,0,1,0,0,0,0,0,459,,,0.0,,2,1760,4
43,1517879646228,5.805675,8.988453,25.105087,27.300001,31.5,248,88,50,59,10,15,6,5,2,2,1,1,0,0,0,0,487,,,0.0,,3,1626,4
44,1517879658877,6.2137895,9.707456,10.925875,27.300001,31.5,251,85,82,64,22,18,8,0,1,0,0,0,0,0,0,0,531,,,0.0,,5,702,4
45,1517879665367,6.4220138,9.620312,28.860369,27.300001,31.5,260,109,75,57,13,14,4,4,1,1,1,2,0,0,0,0,541,,,0.0,,3,716,4
46,1517879677043,7.297713000000001,11.285999,34.778490000000005,27.300001,31.5,278,126,89,66,22,17,6,5,3,1,0,0,0,1,1,0,615,,,0.0,,1,339,4
47,1517879683531,6.358992,9.768332000000001,22.369099,27.300001,31.5,249,98,62,56,15,15,10,3,0,1,0,0,0,0,1,0,510,,,0.0,,3,809,4
48,1517879691317,6.617876,10.134405000000001,14.107082,27.300001,31.5,258,86,97,56,17,16,5,2,0,2,0,0,0,0,0,0,539,,,0.0,,5,967,4
49,1517879700400,6.6402655,10.486080000000001,16.136670000000002,27.300001,31.5,283,94,75,52,34,18,9,3,2,2,0,0,0,0,0,0,572,,,0.0,,5,966,4
50,1517879709485,6.8783574000000005,10.456827,19.568556,27.300001,31.5,282,99,90,55,19,15,8,4,0,0,0,0,0,0,0,1,573,,,0.0,,2,766,4
51,1517879718565,6.497767,10.002991999999999,20.521053,27.300001,33.7,285,101,76,59,22,16,6,5,2,1,0,1,0,0,0,0,574,,,0.0,,1,743,4
52,1517879726998,6.528506,10.23067,15.2859745,27.300001,33.7,253,95,89,51,20,19,7,5,1,0,1,0,0,0,0,0,541,,,0.0,,1,711,4
53,1517879736083,6.374985700000001,10.197538,23.850134,27.300001,33.7,261,84,94,45,22,18,11,4,2,1,1,1,0,0,0,0,544,,,0.0,,0,1351,4
54,1517879746462,6.3262324,9.743002,22.82626,27.300001,33.7,230,100,79,60,14,19,4,0,4,0,0,0,0,1,0,0,511,,,0.0,,4,885,4
55,1517879754246,6.7336339999999995,10.549338,22.627094,27.300001,33.7,261,91,82,50,18,22,4,5,3,1,0,1,0,0,0,0,538,,,0.0,,4,350,4
56,1517879763980,6.819775,10.365895,20.958782,27.300001,33.7,250,94,86,45,10,15,9,2,1,1,0,1,0,0,0,0,514,,,0.0,,3,1185,4
57,1517879773061,6.652006599999999,10.142709,23.831020000000002,27.300001,33.7,260,93,70,62,11,12,10,3,0,1,0,0,0,1,0,0,523,,,0.0,,1,1069,4
58,1517879796381,6.8164797,10.212207000000001,38.06225,27.300001,34.7,297,80,85,39,17,14,5,3,2,3,0,0,2,0,0,0,547,,,0.0,,3,1280,4
59,1517879805107,6.265208,9.717513,18.231142000000002,27.300001,34.7,260,81,78,55,16,10,10,2,2,2,1,0,0,0,0,0,517,,,0.0,,0,1618,4
60,1517879814126,6.2670445,9.495505,29.661279999999998,27.300001,34.7,270,95,75,54,18,9,7,4,2,1,0,1,1,0,0,0,537,,,0.0,,0,311,4
61,1517879822755,6.5101260000000005,10.011439,23.809847,27.300001,34.7,264,95,79,53,13,14,6,7,1,1,1,1,0,0,0,0,535,,,0.0,,0,282,0
62,1517879832749,7.165714299999999,11.050218,13.290299,27.300001,34.7,274,105,87,55,19,18,11,1,2,0,0,0,0,0,0,0,572,,,0.0,,0,221,0
63,1517879842478,7.047674000000001,10.913669,14.188191,27.300001,34.7,245,80,102,44,21,12,9,1,1,1,0,0,0,0,0,0,516,,,0.0,,1,465,0
64,1517879849613,6.7798667,10.432447999999999,23.725534,27.300001,34.7,280,89,87,49,23,18,8,2,1,1,0,0,1,0,0,0,559,,,0.0,,1,1295,0
65,1517879858695,6.8401704,10.159001,15.768970000000001,27.300001,34.7,277,94,75,48,7,14,7,2,2,2,0,0,0,0,0,0,528,,,0.0,,0,466,0
66,1517879883998,1.9188438e+31,2.6636475e-38,1.8551231e-38,27.300001,34.7,265,80,75,47,21,11,7,4,2,2,0,0,0,0,0,0,514,1.469391760601753e-39,3.489838537105383e-39,2.0,,768,256,0
67,1517879893729,7.425077000000001,11.383776,20.62281,27.300001,32.9,263,100,98,53,16,17,7,2,0,3,1,0,0,0,0,0,560,,,0.0,,0,131,0
68,1517879909943,6.455474,9.569738000000001,13.482625,27.300001,32.9,269,92,66,46,19,20,3,1,0,2,0,0,0,0,0,0,518,,,0.0,,0,176,0
69,1517879917733,5.8797383000000005,8.580734,11.089953,27.300001,32.9,238,76,70,45,14,6,1,2,3,0,0,0,0,0,0,0,455,,,0.0,,0,82,0
70,1517879926815,5.8353795999999996,8.733586,10.273857000000001,27.300001,32.9,231,80,61,45,14,11,6,2,1,0,0,0,0,0,0,0,451,,,0.0,,0,78,0
71,1517879935249,5.7784424,8.9475,14.094363000000001,27.300001,32.9,240,75,72,52,17,13,7,2,2,0,1,0,0,0,0,0,481,,,0.0,,0,68,0
72,1517879944333,6.1207404,9.203389,13.91814,27.2,36.100002,227,89,80,37,19,10,5,3,1,0,1,0,0,0,0,0,472,,,0.0,,0,30,0
73,1517879971577,6.533678,4.4801566e-37,-1.154315e+32,27.2,36.100002,257,90,87,46,12,10,3,3,0,0,0,0,0,0,0,0,508,2.563885326267723e-09,865702600769536.0,29499.0,,4101,26881,0
74,1517879981307,5.6308136,8.652538999999999,13.011821000000001,27.2,36.100002,249,93,67,43,11,16,9,3,3,1,0,0,0,0,0,0,495,,,0.0,,2,364,0
75,1517879989091,5.3833427,7.8475966,18.758804,27.2,36.100002,240,84,63,42,12,12,3,2,1,0,0,0,0,1,0,0,460,,,0.0,,2,72,0
76,1517879998176,5.416837,7.579126,20.731106,27.2,36.100002,242,83,59,33,6,8,3,0,1,2,0,0,0,0,1,0,438,,,0.0,,0,215,0
77,1517880007257,5.4554024000000005,8.133008,11.259998,27.2,36.100002,237,83,66,39,17,13,2,4,1,1,0,0,0,0,0,0,463,,,0.0,,0,311,0
78,1517880016338,6.208581,9.419429,24.114916,27.2,36.100002,234,87,84,46,18,17,3,2,0,1,1,0,0,0,1,0,494,,,0.0,,1,1442,0
79,1517880028024,6.101553,9.639224,18.517796,27.1,35.3,262,84,77,38,21,19,7,4,5,1,1,0,0,0,0,0,519,,,0.0,,5,2606,0
80,1517880069542,2.1738962e+31,2.6269132999999994e-38,2.2775697999999995e-38,27.1,35.3,234,82,58,35,17,12,9,1,0,1,0,0,0,0,0,0,449,1.5612272567597438e-39,3.8571777191404184e-39,3.0,,256,0,0
81,1517880077976,5.8956230000000005,8.696947999999999,10.232412,27.1,35.3,250,81,67,29,18,11,7,2,1,0,0,0,0,0,0,0,466,,,0.0,,1,1179,0
82,1517880087703,5.7899513,9.031352,21.00733,27.1,35.3,230,90,65,45,21,14,10,3,1,0,0,0,1,0,0,0,480,,,0.0,,1,1369,0
83,1517880096139,4.727687,7.383774000000001,20.037865,27.0,34.100002,186,63,68,45,14,12,4,2,1,1,0,0,1,0,0,0,397,,,0.0,,1,541,0
84,1517880104572,4.160755600000001,6.4691315000000005,29.108143,27.0,34.100002,163,59,50,48,15,5,6,0,1,1,0,0,2,0,0,0,350,,,0.0,,5,0,0
85,1517880114301,5.258953,8.232546000000001,9.68498,27.0,34.100002,211,89,75,56,14,13,6,6,0,0,0,0,0,0,0,0,470,,,0.0,,4,0,0
86,1517880122737,5.04197,7.606628999999999,19.118156,27.0,34.100002,203,99,60,37,15,16,7,1,0,1,0,0,0,1,0,0,440,,,0.0,,5,0,0
87,1517880132469,4.654767,7.443559,15.6364765,27.0,34.100002,190,84,63,46,10,19,10,0,1,3,1,0,0,0,0,0,427,,,0.0,,5,0,0
88,1517880141549,4.479551,7.0013570000000005,10.411700999999999,27.0,34.100002,173,75,65,43,13,21,2,2,0,0,1,0,0,0,0,0,395,,,0.0,,6,0,0
89,1517880151280,4.50192,6.9067335000000005,11.011039,27.0,34.100002,200,70,58,45,21,9,3,2,1,2,0,0,0,0,0,0,411,,,0.0,,6,0,0
90,1517880160371,4.934908,7.502323,14.8768,27.0,34.100002,202,89,57,41,11,18,5,3,0,0,0,1,0,0,0,0,427,,,0.0,,6,0,0
91,1517880168149,5.638896,8.4802,36.4628,27.0,34.100002,216,98,68,45,16,8,4,4,0,3,0,2,0,0,1,0,465,,,0.0,,5,0,0
92,1517880177233,5.435793,8.509224,11.937206,26.9,32.0,189,101,82,58,20,19,3,2,0,0,1,0,0,0,0,0,475,,,0.0,,6,0,0
93,1517880186968,4.985889,7.598039599999999,23.406584,26.9,32.0,209,95,51,50,16,12,4,3,2,1,1,0,0,1,0,0,445,,,0.0,,6,0,0
94,1517880195397,4.417651,6.753267299999999,17.361221,26.9,32.0,181,80,61,51,18,8,2,2,2,0,0,0,0,1,0,0,406,,,0.0,,6,0,0
95,1517880205127,4.9702597,7.706734700000001,12.239822,26.9,32.0,198,85,71,41,16,13,4,4,1,2,0,0,0,0,0,0,435,,,0.0,,6,0,0
96,1517880212915,4.831905,7.520003,11.162699,26.9,32.0,183,70,64,38,22,12,6,1,0,0,1,0,0,0,0,0,397,,,0.0,,6,0,0
97,1517880222650,4.9370709999999995,7.840468400000001,8.7615385,26.9,32.0,183,81,68,47,17,16,8,2,0,0,0,0,0,0,0,0,422,,,0.0,,6,0,0
98,1517880231079,5.422901599999999,8.741078,13.093088999999999,26.9,32.0,220,82,66,46,22,13,10,5,2,1,0,0,0,0,0,0,467,,,0.0,,6,0,0
99,1517880240808,5.224450599999999,8.36796,28.282387,26.9,32.0,187,90,68,55,12,16,5,6,1,1,0,1,1,0,0,0,443,,,0.0,,6,1,0
100,1517880249244,5.0738707000000005,8.341449,10.455222000000001,26.7,32.2,196,82,62,52,21,20,8,5,1,0,0,0,0,0,0,0,447,,,0.0,,6,0,0
101,1517880258326,5.2795844,8.0409355,18.680151000000002,26.7,32.2,173,95,82,39,11,11,4,4,0,0,0,0,1,0,0,0,420,,,0.0,,6,0,0
102,1517880267409,4.9153624,7.83862,13.006085,26.7,32.2,192,82,61,41,15,11,9,5,1,2,0,0,0,0,0,0,419,,,0.0,,6,0,0
103,1517880276491,4.784733,7.411973,22.55692,26.7,32.2,158,86,67,45,14,11,5,0,1,1,1,0,1,0,0,0,390,,,0.0,,4,0,0
104,1517880284925,5.2217684,8.148594000000001,18.478601,26.7,32.2,188,86,80,44,11,18,4,4,0,0,1,1,0,0,0,0,437,,,0.0,,5,0,0
105,1517880294005,5.060557,7.696409700000001,16.553461,26.7,32.2,209,98,63,47,11,17,5,2,1,1,0,1,0,0,0,0,455,,,0.0,,7,0,0
106,1517880303737,5.056209,8.054542999999999,9.994669,26.7,32.2,206,92,57,44,21,16,10,4,1,0,0,0,0,0,0,0,451,,,0.0,,7,0,0
107,1517880312178,3.9540374,6.335412,6.857537700000001,26.7,32.2,116,63,71,41,7,14,4,1,0,0,0,0,0,0,0,0,317,,,0.0,,7,0,0
108,1517880319960,4.4639635,6.9914646,8.232375,26.7,32.2,163,76,62,36,20,10,7,1,1,0,0,0,0,0,0,0,376,,,0.0,,5,0,0
109,1517880329038,4.9668827,7.629081200000001,15.073222,26.6,32.100002,187,83,60,40,9,13,7,2,1,0,2,0,0,0,0,0,404,,,0.0,,7,0,0
110,1517880337472,4.3379,6.770014999999999,8.905649,26.6,32.100002,156,77,54,36,15,9,5,3,2,0,0,0,0,0,0,0,357,,,0.0,,6,0,0
111,1517880345259,4.6212907,7.118839,36.660484000000004,26.6,32.100002,181,72,57,43,11,3,6,7,0,0,0,0,0,2,0,1,383,,,0.0,,6,0,0
112,1517880354342,4.6634293,7.266806599999999,18.328689999999998,26.6,32.100002,171,84,60,40,12,14,4,3,1,2,0,1,0,0,0,0,392,,,0.0,,6,0,0
113,1517880363425,5.6190987,9.51176,451.0626,26.6,32.100002,207,97,65,35,18,8,10,12,2,4,8,16,8,7,5,12,514,,,0.0,,1,543,0
114,1517880372510,4.2487655,6.5182133,44.856815000000005,26.6,32.100002,158,66,47,25,12,12,4,2,1,0,3,1,1,0,1,0,333,,,0.0,,2,195,0
115,1517880395866,1.1820219e+31,2.5167107e-38,1.9928769e-38,26.6,32.100002,141,51,57,25,10,7,3,2,0,0,0,1,1,1,0,0,299,1.010211477214868e-39,4.1326659907343564e-39,4.0,,256,256,0
116,1517880404944,4.411841000000001,6.914445,24.744774,26.5,33.3,164,71,52,46,6,10,6,4,1,0,0,1,0,0,1,0,362,,,0.0,,8,19,0
117,1517880414674,4.9687019999999995,7.6632686,10.049004,26.5,33.3,184,76,64,46,10,14,5,2,0,1,0,0,0,0,0,0,402,,,0.0,,8,0,0
118,1517880423108,4.9437017,7.6816949999999995,17.12763,26.5,33.3,183,75,60,32,13,4,8,3,3,2,1,0,0,0,0,0,384,,,0.0,,8,0,0
119,1517880430895,4.598885,7.438561,10.632974,26.5,33.3,168,70,55,42,15,10,12,1,1,1,0,0,0,0,0,0,375,,,0.0,,8,0,0
120,1517880438680,5.6404285000000005,8.671032,9.8700285,26.5,33.3,183,96,71,37,13,18,4,4,0,0,0,0,0,0,0,0,426,,,0.0,,8,0,0
121,1517880446464,4.5927935,7.2210517,8.335766,26.5,33.3,152,73,63,29,16,16,3,4,0,0,0,0,0,0,0,0,356,,,0.0,,6,0,0
122,1517880454899,4.350391,7.2763042,23.793035999999997,26.5,33.3,173,70,59,40,15,18,2,9,2,4,0,0,0,0,0,1,393,,,0.0,,7,0,0
123,1517880463332,4.865131,7.782541,32.007835,26.5,33.3,175,64,69,46,15,9,5,3,3,0,1,0,1,0,0,1,392,,,0.0,,7,0,0
124,1517880471766,4.4058356,7.2528934000000005,10.863423,26.4,32.5,164,67,58,30,14,18,12,0,2,1,0,0,0,0,0,0,366,,,0.0,,7,0,0
125,1517880480853,4.45218,7.1251435,18.771023,26.4,32.5,143,71,73,31,8,12,7,4,1,0,0,0,1,0,0,0,351,,,0.0,,8,0,0
126,1517880489285,4.6745667,7.208424000000001,10.855161,26.4,32.5,173,73,70,43,5,13,6,2,0,0,1,0,0,0,0,0,386,,,0.0,,8,0,0
127,1517880497716,3.81247,6.165023000000001,25.559282,26.4,32.5,158,50,57,46,13,8,7,3,0,0,1,1,1,0,0,0,345,,,0.0,,8,0,0
128,1517880506147,4.619004,7.1559740000000005,16.026659,26.4,32.5,164,70,60,36,15,6,7,1,2,0,0,1,0,0,0,0,362,,,0.0,,8,0,0
129,1517880515230,4.3545084,6.7486369999999996,20.728664000000002,26.4,32.5,168,76,45,38,11,6,9,2,1,2,0,0,0,0,1,0,359,,,0.0,,6,0,0
130,1517880523667,4.587485,7.043143700000001,8.244216999999999,26.4,32.5,176,88,59,42,9,7,9,4,0,0,0,0,0,0,0,0,394,,,0.0,,7,0,0
131,1517880532098,4.260895,6.6049004,7.9996758,26.4,32.5,146,65,55,32,8,13,4,2,1,0,0,0,0,0,0,0,326,,,0.0,,7,0,0
132,1517880540532,5.0789266,8.082341,9.596277,26.300001,32.5,161,87,69,46,19,12,7,2,1,0,0,0,0,0,0,0,404,,,0.0,,7,0,0
133,1517880548968,4.6014447,7.300085,11.968044,26.300001,32.5,180,77,56,37,16,10,7,6,0,2,0,0,0,0,0,0,391,,,0.0,,8,0,0
134,1517880557402,4.4350510000000005,7.344308,11.652263,26.300001,32.5,137,73,70,30,16,16,7,2,3,1,0,0,0,0,0,0,355,,,0.0,,8,0,0
135,1517880565835,4.684396,7.496944999999999,29.422221999999998,26.300001,32.5,177,67,68,40,12,14,7,2,1,2,1,1,0,0,0,1,393,,,0.0,,8,0,0
136,1517880574918,4.6028852,6.956885000000001,15.113054,26.300001,32.5,174,81,57,40,16,11,2,1,2,0,0,1,0,0,0,0,385,,,0.0,,8,0,0
137,1517880582702,4.6632905,7.5022592999999995,19.853523000000003,26.300001,32.5,168,69,64,35,14,8,6,3,3,4,1,0,0,0,0,0,375,,,0.0,,8,0,0
138,1517880591782,4.508375,7.2271366,11.896783000000001,26.300001,32.5,179,72,56,47,16,12,7,4,1,0,1,0,0,0,0,0,395,,,0.0,,8,0,0
139,1517880600868,4.745474,7.467025,14.020971,26.300001,32.5,185,94,62,39,13,9,10,4,2,1,1,0,0,0,0,0,420,,,0.0,,8,0,0
140,1517880609301,4.5721636,7.4170419999999995,11.763937,26.300001,32.5,170,66,67,49,12,16,4,6,0,0,1,0,0,0,0,0,391,,,0.0,,8,0,0
141,1517880617737,4.342763,6.640961,9.962553,26.2,32.5,170,83,47,40,11,8,4,5,1,1,0,0,0,0,0,0,370,,,0.0,,8,0,0
142,1517880626169,4.8710833,7.174214,19.082798,26.2,32.5,191,92,47,40,12,7,6,1,1,1,0,0,0,0,1,0,399,,,0.0,,8,0,0
143,1517880635256,5.121271,8.216422,23.073156,26.2,32.5,160,83,73,41,12,9,6,6,2,1,0,0,0,1,0,0,394,,,0.0,,7,0,0
144,1517880644332,4.934971,7.773110000000001,11.938052,26.2,32.5,174,82,68,40,12,7,7,5,2,1,0,0,0,0,0,0,398,,,0.0,,8,0,0
145,1517880653424,4.505319999999999,7.065407799999999,17.677195,26.2,32.5,169,77,57,46,18,8,7,3,0,0,0,0,1,0,0,0,386,,,0.0,,7,0,0
146,1517880660554,4.442126999999999,6.649551400000001,14.540946,26.2,32.5,153,71,53,30,9,9,4,2,0,0,0,1,0,0,0,0,332,,,0.0,,8,0,0
147,1517880669638,4.3903300000000005,6.765033,8.889388,26.2,32.5,146,77,61,43,14,5,6,1,0,1,0,0,0,0,0,0,354,,,0.0,,7,0,0
148,1517880677420,4.8721776,7.5629907,10.240781,26.2,32.5,149,77,54,41,8,11,6,2,0,1,0,0,0,0,0,0,349,,,0.0,,2,0,0
149,1517880686503,4.4515476,7.255183000000001,18.602966000000002,26.2,32.5,174,75,56,47,14,10,10,4,1,2,0,1,0,0,0,0,394,,,0.0,,5,0,0
150,1517880694937,4.974376,7.578883,9.492227,26.2,33.3,191,86,59,48,12,12,4,2,2,0,0,0,0,0,0,0,416,,,0.0,,7,0,0
151,1517880704020,4.681582,7.239884399999999,7.784930999999999,26.2,33.3,161,87,65,43,15,9,9,0,0,0,0,0,0,0,0,0,389,,,0.0,,8,0,0
152,1517880713102,5.2425120000000005,7.9591436,17.123901,26.2,33.3,199,95,80,40,13,5,8,3,1,1,0,1,0,0,0,0,446,,,0.0,,7,0,0
153,1517880721539,3.8318171999999997,6.318786,11.187653,26.2,33.3,121,75,57,34,12,11,6,5,1,2,0,0,0,0,0,0,324,,,0.0,,5,0,0
154,1517880731265,4.306858999999999,6.548075,9.323527,26.2,33.3,183,71,54,28,10,11,8,1,1,1,0,0,0,0,0,0,368,,,0.0,,7,0,0
155,1517880739700,4.8353443,7.523142,10.6405735,26.2,33.3,199,76,70,51,12,16,4,1,2,1,0,0,0,0,0,0,432,,,0.0,,6,0,0
156,1517880749439,4.5764318,7.214914,9.97993,26.2,33.3,164,73,79,45,9,11,6,2,1,1,0,0,0,0,0,0,391,,,0.0,,6,0,0
157,1517880757872,4.7562184,7.558835,15.793057000000001,26.2,33.3,165,97,61,41,16,12,5,6,2,0,2,0,0,0,0,0,407,,,0.0,,8,0,0
158,1517880766948,4.647829,7.3513823,16.364014,26.1,32.7,162,85,69,47,6,13,8,3,1,0,0,0,0,0,0,1,395,,,0.0,,8,0,0
159,1517880776027,4.7655773,7.628497,21.111829999999998,26.1,32.7,177,75,60,56,13,10,6,1,5,0,0,0,1,0,0,0,404,,,0.0,,8,0,0
160,1517880784465,4.452636,7.186682000000001,14.921564000000002,26.1,32.7,155,68,75,41,14,15,6,2,1,0,0,1,0,0,0,0,378,,,0.0,,8,0,0
161,1517880793546,4.86715,7.871869599999999,16.094414,26.1,32.7,172,85,70,46,15,5,12,3,2,2,1,0,0,0,0,0,413,,,0.0,,8,0,0
