phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion
1518025029588,641.36847,1296.3116,1387.6917,21.5,27.300001,2256,10746,16042,11371,6071,5752,459,2,3,1,0,0,0,0,0,0,52703,-3.1838981,55.9447074,124.25981805334,12,37,44
1518025036725,633.5204,912.4502,930.89655,21.5,27.300001,10578,18004,11556,4431,803,228,63,15,1,1,1,0,0,0,0,0,45681,-3.1838981,55.9447074,124.734569084957,24,38,36
1518025047104,287.07278,383.48923,395.6717,21.800001,29.1,11409,7497,4129,1616,253,100,31,3,4,0,0,1,0,0,0,0,25043,-3.1838981,55.9447074,125.697201801705,12,38,33
1518025054241,147.55269,200.57884,205.43135,21.800001,29.1,5455,3602,2195,874,147,65,20,8,2,0,0,0,0,0,0,0,12368,-3.1838981,55.9447074,125.861938114618,24,38,33
1518025061377,69.07759,88.77886,103.94985,21.800001,29.1,3570,1238,734,256,42,37,9,7,4,1,0,0,0,1,0,0,5899,-3.1838981,55.9447074,125.992228017451,12,38,15
1518025069812,167.29132,202.26112,211.36064,21.800001,29.1,9923,3956,1313,342,62,34,22,3,0,1,0,1,0,0,0,0,15657,-3.1838981,55.9447074,126.206721827297,24,38,21
1518025078245,116.3081,138.28664,145.91064,21.800001,29.1,7926,2167,764,225,43,29,13,10,2,1,1,0,0,0,0,0,11181,-3.1838981,55.9447074,126.694054965125,16,38,27
1518025086679,98.3267,117.4685,121.408554,21.800001,29.1,6248,1692,608,192,45,31,14,3,4,0,0,0,0,0,0,0,8837,-3.1838981,55.9447074,127.057529400526,8,38,16
1518025093817,120.18397,143.19116,146.69402,21.800001,29.1,7477,2209,762,221,42,36,12,2,1,1,0,0,0,0,0,0,10763,-3.1838875,55.944668,127.175201801312,16,38,20
1518025102248,628.7812,933.46265,961.64514,21.800001,29.1,8935,16769,15072,5435,648,85,10,6,1,1,0,0,2,0,0,0,46964,-3.1838878,55.9446626,127.548641696534,8,38,19
1518025109386,448.3642,582.14105,592.9479,21.800001,29.1,14035,12805,5852,1149,125,43,12,3,2,0,0,1,0,0,0,0,34027,-3.1838878,55.9446626,127.738384470518,12,38,19
1518025117819,237.72983,291.70023,298.14856,22.1,27.6,11793,5888,2110,428,66,42,19,3,0,1,1,0,0,0,0,0,20351,-3.1838878,55.9446626,128.064507165664,16,38,12
1518025125605,138.33289,165.8989,169.64313,22.1,27.6,8160,2599,957,234,56,34,11,3,1,1,0,0,0,0,0,0,12056,-3.1838878,55.9446626,128.104024848565,12,37,15
1518025132743,199.34663,238.45961,242.12819,22.1,27.6,11670,4065,1424,329,59,30,9,6,0,1,0,0,0,0,0,0,17593,-3.1838878,55.9446626,128.199655902161,12,37,15
1518025140525,194.8639,234.41554,248.19214,22.1,27.6,11128,3945,1408,336,57,44,16,3,2,1,0,0,1,0,0,0,16941,-3.1839081,55.9446501,130.257472711355,16,37,13
1518025148959,219.68657,266.1715,275.90906,22.1,27.6,12609,4872,1720,478,71,46,14,7,2,0,0,1,0,0,0,0,19820,-3.1839081,55.9446501,132.249323032885,24,37,7
1518025157392,202.3904,244.08827,255.95132,22.1,27.6,11729,4086,1510,416,63,48,10,2,2,0,0,0,1,0,0,0,17867,-3.1839189,55.9446449,132.69389075436,24,24,446
1518025165827,213.4078,257.9052,272.19138,22.1,27.6,12930,4423,1672,480,72,38,11,10,5,2,0,1,0,0,0,0,19644,-3.1839251,55.944642,132.693342571693,16,0,3
1518025173612,246.19257,299.98456,323.15408,22.1,27.6,12593,5200,1909,461,76,42,19,6,3,1,0,0,0,1,0,1,20312,-3.1839263,55.9446404,132.384729524912,16,0,0
1518025181396,458.85468,586.5521,591.3671,22.300001,27.5,16783,12447,5376,1148,136,36,26,4,1,0,0,0,0,0,0,0,35957,-3.1839276,55.9446404,132.362078597795,8,0,0
1518025189182,513.7534,876.7242,926.1634,22.300001,27.5,10942,12268,7434,5584,4507,3292,176,7,1,1,0,0,0,0,0,0,44212,-3.1839286,55.9446413,132.133406217755,16,0,0
1518025196966,657.03516,1293.497,1352.6621,22.300001,27.5,1860,8387,19821,19542,6822,1710,36,7,3,2,0,2,0,0,0,0,58192,-3.1839309,55.9446419,132.022250482398,12,0,0
1518025204752,704.66895,995.48456,1006.4437,22.300001,27.5,11102,18831,12811,3497,378,62,23,12,2,0,0,0,0,0,0,0,46718,-3.1839352,55.9446433,131.922335777062,32,0,0
1518025212537,664.7986,908.6878,932.69446,22.300001,27.5,13723,18296,10581,2638,283,52,16,6,2,0,0,1,1,0,0,0,45599,-3.1839347,55.9446438,131.861015387705,12,0,0
1518025220322,784.7925,1173.5948,1190.6859,22.300001,27.5,7901,19440,17374,6094,720,102,21,6,1,1,1,0,0,0,0,0,51661,-3.1839243,55.944645,131.687561252219,12,0,0
1518025228107,752.49457,1089.4261,1123.5143,22.300001,27.5,10777,21175,16303,5048,514,84,16,10,1,0,1,2,1,0,0,0,53932,-3.183909,55.9446516,130.246852901001,12,0,0
1518025236542,485.25354,633.70496,638.20245,22.300001,27.5,16529,13812,6814,1525,169,59,17,1,1,0,0,0,0,0,0,0,38927,-3.1839206,55.9446501,129.781751645454,8,0,0
1518025245623,438.58582,557.43365,564.76764,22.300001,27.5,16506,11834,4945,1032,121,46,17,6,1,0,1,0,0,0,0,0,34509,-3.1839286,55.9446482,128.861461617221,12,0,0
1518025252760,518.60205,693.54785,701.70905,22.5,27.2,14365,14440,7853,1897,199,48,19,12,3,0,0,0,0,0,0,0,38836,-3.1839286,55.9446482,127.57982359446,24,0,3
1518025263138,730.56824,1005.2299,1014.6692,22.5,27.2,12932,22899,13027,2965,256,60,8,6,2,1,0,0,0,0,0,0,52156,-3.1839286,55.9446482,127.234779927515,24,0,1
1518025269627,565.7132,914.27484,949.41486,22.5,27.2,9758,11959,11128,8697,2856,648,27,5,0,1,0,1,0,0,0,1,45081,-3.1839286,55.9446482,127.096450441435,16,0,0
1518025277412,711.19934,1160.098,1181.0126,22.5,27.2,6910,15593,17565,10935,2666,463,14,10,0,0,0,0,0,0,0,0,54156,-3.1839286,55.9446482,127.020649078001,12,0,0
1518025285848,534.9749,684.37976,710.0901,22.5,27.2,18398,15727,6413,1277,123,41,15,11,1,0,0,2,0,0,1,0,42009,-3.1839286,55.9446482,126.96495791292,12,0,0
1518025292983,333.4246,412.2805,426.24405,22.5,27.2,14819,8431,3044,620,68,52,20,2,1,1,0,0,0,1,0,0,27059,-3.1839286,55.9446482,126.975735404909,16,0,0
1518025301416,305.20905,373.48074,398.05466,22.5,27.2,15690,7643,2689,622,87,38,13,8,1,1,0,2,0,0,1,0,26795,-3.1839286,55.9446482,126.907497612812,12,0,0
1518025309201,389.72803,485.69476,490.40817,22.5,27.2,16088,9920,3745,756,92,32,14,10,1,0,0,0,0,0,0,0,30658,-3.1839286,55.9446482,126.416932603445,16,0,1
1518025317636,568.01447,940.9234,960.23865,22.7,27.1,8632,9534,14138,10283,2098,331,15,6,1,1,0,0,0,0,0,0,45039,-3.1839248,55.9446459,125.53864874393,16,0,0
1518025326068,894.4159,1395.7583,1418.8594,22.7,27.1,5396,21498,23944,9153,1190,166,22,5,2,0,0,1,0,0,0,0,61377,-3.1839207,55.944642,124.749818657281,12,0,0
1518025334502,638.0139,860.6072,882.0312,22.7,27.1,15548,19450,10461,2473,230,54,19,6,1,0,0,1,0,1,0,0,48244,-3.1839207,55.944642,124.781396493188,12,0,0
1518025342936,428.16217,536.5869,545.0757,22.7,27.1,17832,11860,4443,923,108,33,32,9,2,0,1,0,0,0,0,0,35243,-3.1839207,55.944642,124.875059765538,12,0,19
1518025350722,362.23663,446.86795,464.92737,22.7,27.1,17024,9390,3328,746,99,45,17,6,0,0,0,1,1,0,0,0,30657,-3.1839207,55.944642,124.845631899935,12,0,0
1518025359154,342.4821,422.62418,428.63464,22.7,27.1,15773,8501,3116,660,92,45,10,5,3,1,0,0,0,0,0,0,28206,-3.1839207,55.944642,124.77348247722,16,0,0
1518025368885,371.12976,460.00122,471.82684,22.7,27.1,17119,9694,3589,770,104,49,17,4,0,2,0,1,0,0,0,0,31349,-3.183919,55.9446388,124.702555486017,8,0,0
1518025376671,358.51987,444.4262,450.81583,22.7,27.1,16960,9237,3481,801,98,49,12,7,3,1,0,0,0,0,0,0,30649,-3.183919,55.9446388,124.474300216787,16,0,4
1518025383807,333.6054,412.05823,428.94748,22.7,27.1,15973,8147,3097,674,84,42,20,14,1,0,1,0,0,1,0,0,28054,-3.183919,55.9446388,124.425410789211,12,0,0
1518025392242,347.64896,430.1782,434.9876,22.9,27,16309,8642,3310,734,82,41,14,7,0,1,0,0,0,0,0,0,29140,-3.1839614,55.9446321,124.953810977076,16,0,0
1518025400026,333.1258,410.9868,413.92923,22.9,27,15073,7845,2983,638,69,37,12,5,0,0,0,0,0,0,0,0,26662,-3.1839673,55.9446337,124.92693845038,12,0,0
1518025407812,343.77484,423.90952,435.92618,22.9,27,15754,8324,3058,667,97,40,11,7,0,1,0,0,0,0,0,1,27960,-3.1839866,55.9446323,125.099449163783,16,0,0
1518025415596,341.11832,421.65234,430.5706,22.9,27,15316,8049,3075,661,82,41,10,5,3,1,1,0,0,0,0,0,27244,-3.1839814,55.9446306,125.304443410004,12,0,0
1518025424031,338.41272,417.83795,430.57843,22.9,27,16365,8330,3190,685,95,48,14,10,0,0,0,0,0,1,0,0,28738,-3.1839835,55.9446299,125.589908562842,8,0,0
1518025431816,344.32068,425.60727,444.07965,22.9,27,15880,8104,3170,694,72,46,14,5,0,0,0,1,1,0,0,0,27987,-3.1840015,55.9446276,126.869774138639,24,0,0
1518025439604,385.73703,478.88757,485.43076,22.9,27,17435,9851,3758,826,90,49,10,3,2,0,1,0,0,0,0,0,32025,-3.1840112,55.9446235,128.227431850529,8,0,0
1518025448034,383.71988,476.83704,491.36826,22.9,27,17938,10407,3862,838,106,52,22,9,1,1,0,0,1,0,0,0,33237,-3.1840112,55.9446235,128.169576434788,16,0,0
1518025457116,338.55328,417.19925,425.54007,23,27,16509,8639,3209,665,91,33,15,5,5,2,0,0,0,0,0,0,29173,-3.1840227,55.9446229,128.744776897628,12,0,2
1518025464252,332.72754,410.904,415.146,23,27,14974,7460,2934,629,87,24,23,3,2,0,0,0,0,0,0,0,26136,-3.1840314,55.9446207,129.133757635164,12,0,2
1518025473335,388.3294,485.27164,490.28647,23,27,16810,10150,3971,829,105,44,12,9,2,0,0,0,0,0,0,0,31932,-3.184031,55.9446186,129.153054369128,32,0,0
1518025481119,358.74756,448.088,459.31912,23,27,15738,9004,3580,799,84,53,12,10,2,0,0,1,0,0,0,0,29283,-3.184031,55.9446186,129.664520504847,16,0,0
1518025487607,336.84705,417.30807,429.51608,23,27,14631,7913,2980,672,82,32,20,7,1,1,0,1,0,0,0,0,26340,-3.1840256,55.9446228,130.601386622204,8,0,7
1518025495392,377.33646,467.67786,477.22592,23,27,15692,9116,3297,710,107,47,15,3,0,0,0,1,0,0,0,0,28988,-3.1840232,55.944618,130.540150806116,24,0,0
1518025503178,348.2982,430.4307,435.27222,23,27,15442,8340,3044,687,93,46,13,8,2,0,0,0,0,0,0,0,27675,-3.1840248,55.9446182,130.487486040179,16,0,0
1518025510962,335.83337,413.27383,419.71753,23,27,15410,7910,2944,630,75,31,13,6,1,0,1,0,0,0,0,0,27021,-3.1840248,55.9446182,130.314690707902,12,0,0
1518025518747,346.87207,429.7915,440.27603,23,27,15172,8227,3189,645,88,37,15,2,1,3,1,0,0,0,0,0,27380,-3.1840264,55.9446163,130.014114328672,8,0,0
1518025525884,347.38666,429.26495,432.96094,23.1,27,15233,8291,3066,652,92,40,13,5,1,0,0,0,0,0,0,0,27393,-3.1840228,55.9446209,128.914632916851,16,0,0
1518025533670,358.19095,443.08496,455.9515,23.1,27,15971,8691,3186,730,95,52,17,3,1,0,0,0,1,0,0,0,28747,-3.1840242,55.94462,128.928696780664,16,0,0
1518025542102,391.6686,489.29578,494.46497,23.1,27,17036,10605,3992,925,96,43,12,5,1,1,0,0,0,0,0,0,32716,-3.184021,55.9446238,129.644505409358,24,0,1
1518025550537,438.01697,552.9218,564.42413,23.1,27,17352,12373,4899,948,113,54,15,4,2,0,0,0,0,0,0,1,35761,-3.1840217,55.9446251,129.884535335489,16,0,0
1518025558970,392.03415,490.1167,503.593,23.1,27,17303,11220,4272,923,79,31,9,2,0,2,0,0,1,0,0,0,33842,-3.1840217,55.9446251,129.772004439449,12,0,0
1518025566755,387.02255,482.9565,486.07623,23.1,27,15528,9521,3603,801,102,37,11,4,0,0,0,0,0,0,0,0,29607,-3.1840217,55.9446251,129.776976292753,16,0,0
1518025574540,376.5626,470.58572,482.3375,23.1,27,15714,9661,3806,780,97,31,9,3,0,0,0,0,1,0,0,0,30102,-3.1840107,55.9446256,130.115759307294,12,0,3
1518025582325,375.5609,469.6992,475.3855,23.1,27,15931,9859,3811,811,113,32,16,4,2,1,0,0,0,0,0,0,30580,-3.1840107,55.9446256,130.343160389063,16,0,0
1518025590111,376.95627,470.72992,473.21524,23.1,27,16471,9805,3842,870,100,36,11,1,0,0,0,0,0,0,0,0,31136,-3.1840083,55.9446249,130.543180188442,16,0,0
1518025599192,366.33023,454.85385,459.24576,23.2,27,16694,9693,3619,734,104,51,17,5,2,0,0,0,0,0,0,0,30919,-3.1839862,55.9446211,131.093877483215,24,0,0
1518025606978,378.41663,470.28766,477.82422,23.2,27,17252,9868,3780,782,97,46,18,6,0,1,1,0,0,0,0,0,31851,-3.1839862,55.9446211,131.109986762252,12,0,33
1518025615410,342.43488,422.36688,431.18976,23.2,27,16114,8917,3132,678,95,49,15,8,2,3,0,0,0,0,0,0,29013,-3.1839936,55.9446252,131.112497151587,16,0,0
1518025623846,338.80426,417.18124,426.28088,23.2,27,17111,8958,3303,700,72,49,15,5,1,0,0,1,0,0,0,0,30215,-3.1840181,55.9446263,131.020359336887,16,0,2
1518025634225,344.1261,424.83383,430.45316,23.2,27,16809,8777,3367,669,84,36,18,9,1,1,0,0,0,0,0,0,29771,-3.1840182,55.9446263,131.025205895483,8,0,0
1518025640711,343.65933,423.7483,441.64438,23.2,27,16379,8673,3207,664,77,46,20,6,0,0,1,2,0,0,0,0,29075,-3.1840182,55.9446263,130.985468991261,8,0,0
1518025649146,362.8374,447.96054,451.43375,23.2,27,16631,9153,3374,726,80,32,11,5,1,0,0,0,0,0,0,0,30013,-3.1840182,55.9446263,130.935621644974,16,0,0
1518025656931,349.67297,430.47607,437.63904,23.2,27,16043,8677,3106,638,85,34,18,6,2,0,1,0,0,0,0,0,28610,-3.1840182,55.9446263,130.966988383998,16,0,0
1518025664067,356.7193,440.92612,445.10187,23.300001,26.9,16093,8679,3259,664,92,42,14,11,0,0,0,0,0,0,0,0,28854,-3.184017,55.9446244,130.971025289179,16,0,0
1518025672501,370.64117,459.40567,474.3013,23.300001,26.9,17303,9888,3684,725,101,53,14,10,1,0,1,0,0,0,1,0,31781,-3.184017,55.9446244,130.968292634866,24,0,0
1518025680286,377.8082,469.27103,472.88272,23.300001,26.9,16043,9835,3551,774,77,41,11,8,0,0,0,0,0,0,0,0,30340,-3.184017,55.9446244,130.998483525111,24,0,1
