,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,label
25,1518739413942,4.813023,6.939785499999999,8.165728,31.300001,36.4,186,64,40,35,7,8,3,1,1,0,0,0,0,0,0,0,345,-3.1835746,55.944695900000006,138.10000610351565,20.928,9,0,3
26,1518739422376,4.4171276,6.240857,6.3504252,31.300001,36.4,181,47,54,29,10,6,0,0,0,0,0,0,0,0,0,0,327,-3.1835587000000003,55.9446919,138.10000610351565,20.98,9,0,3
27,1518739431460,5.063053599999999,7.2177005,7.65388,31.300001,36.4,194,78,55,32,8,10,2,1,0,0,0,0,0,0,0,0,380,-3.1835576,55.944691799999994,138.10000610351565,20.929000000000002,9,0,3
28,1518739439891,4.9861379999999995,6.958131,7.118407,31.6,37.7,218,62,42,34,12,11,0,0,0,0,0,0,0,0,0,0,379,-3.1835521,55.9446929,138.10000610351565,20.945999999999998,9,0,3
29,1518739448325,4.638857,6.5038123,6.906186,31.6,37.7,187,55,37,29,10,7,1,1,0,0,0,0,0,0,0,0,327,-3.1835555,55.944692,138.10000610351565,20.875999999999998,9,0,3
30,1518739456759,4.6334743,6.6975,7.6272655,31.6,37.7,187,57,43,31,7,14,1,0,1,0,0,0,0,0,0,0,341,-3.1835556,55.94469229999999,138.10000610351565,20.951,9,0,3
31,1518739465842,4.7611322,6.79588,7.012087299999999,31.6,37.7,188,63,52,26,9,13,1,0,0,0,0,0,0,0,0,0,352,-3.1835702,55.94469599999999,138.10000610351565,20.853,9,0,3
32,1518739474922,4.966579,7.164745299999999,7.490489500000001,31.6,37.7,213,67,51,45,9,8,4,0,0,0,0,0,0,0,0,0,397,-3.1835697999999995,55.9446949,138.10000610351565,20.89,9,0,3
33,1518739483360,4.730028599999999,6.670998,6.978567999999999,31.6,37.7,202,70,44,23,9,13,3,0,0,0,0,0,0,0,0,0,364,-3.1835584999999997,55.9446917,138.10000610351565,20.991,9,0,3
34,1518739492441,4.7515507,6.959361599999999,18.999441,31.6,37.7,187,65,48,30,9,10,2,1,1,2,0,1,0,0,0,0,356,-3.1835577999999995,55.944692,138.10000610351565,20.934,9,0,3
