,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,label
36,1518738743130,4.9213004,6.4346538,6.6383133,27.800001,32.9,246,80,41,22,7,3,3,0,0,0,0,0,0,0,0,0,402,-3.1835579,55.9446919,138.10000610351565,20.958000000000002,9,0,3
37,1518738751563,4.674371,6.283992,6.433419000000001,27.800001,32.9,202,69,51,26,6,1,2,0,0,0,0,0,0,0,0,0,357,-3.1835557999999997,55.944692599999996,138.10000610351565,20.962,9,0,3
38,1518738760646,4.478363,6.251883,6.6711287,28.300001,31.4,208,61,47,31,7,5,3,1,0,0,0,0,0,0,0,0,363,-3.1835557999999997,55.9446921,138.10000610351565,20.83,9,0,3
39,1518738769080,4.1627836,5.693529,5.931957,28.300001,31.4,207,50,45,29,5,1,4,0,0,0,0,0,0,0,0,0,341,-3.1835571,55.94469229999999,138.10000610351565,20.991,9,0,3
40,1518738778816,4.485832,5.900119,5.947811,28.300001,31.4,197,67,53,17,7,1,0,0,0,0,0,0,0,0,0,0,342,-3.1835554,55.94469229999999,138.10000610351565,20.959,9,0,3
41,1518738787893,4.145289,5.7753744000000005,17.385051999999998,28.300001,31.4,213,63,39,30,7,3,5,1,0,1,0,0,0,1,0,0,363,-3.1835727000000005,55.94469599999999,138.10000610351565,20.878,9,0,3
42,1518738796327,4.105391,5.8596129999999995,6.8130145,28.300001,31.4,200,42,57,28,8,4,2,1,1,0,0,0,0,0,0,0,343,-3.1835579,55.9446919,138.10000610351565,20.88,9,0,3
43,1518738805414,4.125576000000001,5.6752462,6.001915,28.300001,31.4,194,62,54,22,7,3,2,1,0,0,0,0,0,0,0,0,345,-3.1835575,55.9446922,138.10000610351565,20.791,9,0,3
44,1518738814492,3.8402102,5.174268,5.314071,28.300001,31.4,186,53,45,24,3,2,2,0,0,0,0,0,0,0,0,0,315,-3.1835722,55.9446951,138.10000610351565,20.871,9,0,3
45,1518738822926,4.050951,5.439675,5.5832977,28.300001,31.4,198,52,49,20,5,2,2,0,0,0,0,0,0,0,0,0,328,-3.1835547,55.9446921,138.10000610351565,20.83,9,0,3
46,1518738832656,4.3208364999999995,6.146891,7.386538000000001,28.300001,31.4,211,60,54,22,8,4,5,2,1,0,0,0,0,0,0,0,367,-3.1835575,55.9446917,138.10000610351565,20.936,9,0,3
47,1518738841091,4.4545846,6.093575,6.2836905,28.7,31.300001,205,72,48,22,9,7,2,0,0,0,0,0,0,0,0,0,365,-3.1835371,55.9446922,144.5,20.768,9,0,3
48,1518738850172,4.4176839999999995,6.177555,7.8408112999999995,28.7,31.300001,178,61,64,32,7,0,1,0,0,1,0,0,0,0,0,0,344,-3.1835560000000003,55.9446912,144.5,20.706999999999997,9,0,3
49,1518738858608,3.6810412000000006,5.0181427,5.150713,28.7,31.300001,183,47,43,29,6,0,2,0,0,0,0,0,0,0,0,0,310,-3.1835357,55.9446925,138.10000610351565,20.820999999999998,9,0,3
50,1518738868340,3.9497201,5.3835526,5.4935074,28.7,31.300001,198,56,54,24,6,4,1,0,0,0,0,0,0,0,0,0,343,-3.1835577999999995,55.944691799999994,144.5,20.699,9,0,3
51,1518738877422,3.8610839999999995,5.387128400000001,7.098785,28.7,31.300001,175,53,60,20,8,3,0,1,0,1,0,0,0,0,0,0,321,-3.1835572999999995,55.944691399999996,138.10000610351565,20.857,9,0,3
52,1518738886505,3.831543,5.426355,5.673971,28.7,31.300001,188,54,48,28,11,3,4,0,0,0,0,0,0,0,0,0,336,-3.1835569,55.9446924,138.10000610351565,20.816999999999997,9,0,3
53,1518738896234,4.180838,5.8113209999999995,6.2343589999999995,28.7,31.300001,201,67,44,27,11,2,4,1,0,0,0,0,0,0,0,0,357,-3.1835572,55.944691500000005,138.10000610351565,20.945,9,0,3
54,1518738904019,4.1578145,5.768574,6.1313787,28.7,31.300001,180,57,50,19,8,4,2,1,0,0,0,0,0,0,0,0,321,-3.1835575,55.94469229999999,138.10000610351565,20.840999999999998,9,0,3
55,1518738913103,4.127979799999999,5.7272553,7.8725414,29.2,31.7,189,56,45,26,5,2,2,2,0,1,0,0,0,0,0,0,328,-3.1835568,55.944692,138.10000610351565,20.796,9,0,3
56,1518738922835,3.889382,5.1626153,11.987042,29.2,31.7,211,48,38,24,6,3,0,1,0,0,0,1,0,0,0,0,332,-3.1835579,55.9446925,138.10000610351565,20.916999999999998,9,0,3
57,1518738931269,4.332528,5.805715,6.1482177,29.2,31.7,201,66,57,18,2,0,3,1,0,0,0,0,0,0,0,0,348,-3.1835742000000002,55.944695900000006,138.10000610351565,20.873,9,0,3
58,1518738940997,3.7945023,5.217524500000001,5.8918495,29.2,31.7,178,48,54,26,3,1,1,0,1,0,0,0,0,0,0,0,312,-3.1835556,55.944692700000004,138.10000610351565,20.965999999999998,9,0,3
59,1518738950082,4.4841537,6.0729513,6.433279,29.2,31.7,213,61,46,22,7,4,2,1,0,0,0,0,0,0,0,0,356,-3.1835581000000004,55.944691799999994,138.10000610351565,20.835,9,0,3
60,1518738958516,4.904417,6.6711434999999994,7.5819135,29.2,31.7,216,76,59,20,9,3,1,1,1,0,0,0,0,0,0,0,386,-3.1835682999999997,55.9446954,138.10000610351565,20.8,9,0,3
61,1518738968894,4.088929,5.403536,6.08531,29.2,31.7,200,70,43,18,5,3,1,0,1,0,0,0,0,0,0,0,341,-3.1835571,55.94469229999999,138.10000610351565,20.934,9,0,3
62,1518738977330,4.8323836,6.8564353,7.192651,29.2,31.7,202,75,72,28,6,3,6,0,0,0,0,0,0,0,0,0,392,-3.1835566,55.944692599999996,138.10000610351565,20.881,9,0,3
63,1518738985764,4.3946,6.2986975,7.3121257,29.2,31.7,189,60,52,29,10,6,2,1,1,0,0,0,0,0,0,0,350,-3.183557,55.9446925,138.10000610351565,20.936,9,0,3
64,1518738994198,4.397098000000001,5.906442,6.06341,29.6,32.600002,191,60,50,20,3,3,2,0,0,0,0,0,0,0,0,0,329,-3.1835555,55.944692700000004,138.10000610351565,20.877,9,0,3
65,1518739002633,4.4030190000000005,6.2176147,7.0192312999999995,29.6,32.600002,207,58,48,24,7,6,3,3,0,0,0,0,0,0,0,0,356,-3.1835558999999995,55.944691799999994,138.10000610351565,20.921,9,0,3
66,1518739012368,4.366204,6.2278910000000005,6.627832400000001,29.6,32.600002,188,67,61,30,6,6,3,1,0,0,0,0,0,0,0,0,362,-3.1835567000000005,55.9446919,138.10000610351565,20.839000000000002,9,0,3
67,1518739020146,3.7835898,5.175256299999999,5.269096,29.6,32.600002,161,54,51,22,6,1,1,0,0,0,0,0,0,0,0,0,296,-3.1835566,55.94469229999999,138.10000610351565,20.796,9,0,3
68,1518739029231,4.1300383,5.540649,5.6616273,29.6,32.600002,190,63,41,21,8,4,1,0,0,0,0,0,0,0,0,0,328,-3.1835551,55.9446919,138.10000610351565,20.863000000000003,9,0,3
69,1518739038313,4.2705269999999995,5.955729,6.269625700000001,29.6,32.600002,204,48,60,25,5,6,1,1,0,0,0,0,0,0,0,0,350,-3.183553,55.9446917,138.10000610351565,20.724,9,0,3
70,1518739047396,4.6513324,6.266106,13.295742,29.6,32.600002,211,65,53,30,3,3,0,1,0,0,0,1,0,0,0,0,367,-3.1835555,55.9446922,138.10000610351565,20.979,9,0,3
71,1518739057127,3.90435,5.493528400000001,6.015114,29.6,32.600002,186,59,43,31,7,4,2,2,0,0,0,0,0,0,0,0,334,-3.1835577999999995,55.9446922,138.10000610351565,20.845,9,0,3
72,1518739066206,3.8341286,5.13564,6.81608,30.0,32.0,175,63,42,20,4,1,2,0,0,1,0,0,0,0,0,0,308,-3.1835556,55.944692599999996,138.10000610351565,20.944000000000003,9,0,3
73,1518739074645,3.7793705,5.158962,5.240766000000001,30.0,32.0,179,48,48,21,5,6,0,0,0,0,0,0,0,0,0,0,307,-3.1835569,55.9446925,138.10000610351565,20.89,9,0,3
74,1518739084375,3.8968102999999994,5.489515,5.891357,30.0,32.0,172,59,54,21,10,0,4,1,0,0,0,0,0,0,0,0,321,-3.1835551,55.944692599999996,138.10000610351565,20.945,9,0,3
75,1518739093457,3.9456277,5.6671224,6.07594,30.0,32.0,167,57,57,21,6,7,3,1,0,0,0,0,0,0,0,0,319,-3.1835548,55.9446919,138.10000610351565,20.945999999999998,9,0,3
76,1518739102540,3.6215562999999995,4.9273763,5.1538296,30.0,32.0,166,46,48,23,4,1,0,1,0,0,0,0,0,0,0,0,289,-3.1835531,55.944691799999994,138.10000610351565,20.848000000000003,9,0,3
77,1518739111622,3.6461248,4.9868245,9.046778999999999,30.0,32.0,164,54,42,16,0,5,0,1,1,2,0,0,0,0,0,0,285,-3.1835547,55.94469229999999,138.10000610351565,20.938000000000002,9,0,3
78,1518739120705,3.8951879999999997,5.40636,5.585343,30.0,32.0,174,63,55,25,7,1,3,0,0,0,0,0,0,0,0,0,328,-3.1835718999999996,55.944695700000004,138.10000610351565,20.975,9,0,3
79,1518739130436,3.4993606,4.931538,5.5870442,30.0,32.0,159,47,44,34,7,2,0,0,1,0,0,0,0,0,0,0,294,-3.1835432,55.944684200000005,138.10000610351565,20.833000000000002,9,0,3
80,1518739139516,3.5822277000000002,5.030963,6.900852700000001,30.0,32.0,160,57,42,22,8,3,2,1,0,1,0,0,0,0,0,0,296,-3.1835561,55.94469229999999,138.10000610351565,20.915,9,0,3
81,1518739147953,3.9260639999999998,5.677008,5.7850356,30.300001,32.0,146,58,58,33,5,8,0,0,0,0,0,0,0,0,0,0,308,-3.1835563,55.9446925,138.10000610351565,20.99,9,0,3
82,1518739157035,4.0083604,5.452224299999999,5.713963,30.300001,32.0,171,56,45,24,3,4,0,1,0,0,0,0,0,0,0,0,304,-3.1835575,55.944692599999996,138.10000610351565,20.961,9,0,3
83,1518739166117,3.61764,4.692922599999999,5.3685083,30.300001,32.0,182,51,30,16,7,1,0,0,1,0,0,0,0,0,0,0,288,-3.1835459,55.944685,138.10000610351565,20.97,9,0,3
84,1518739176495,4.380419,5.9802375,6.3212113,30.300001,32.0,203,60,50,25,7,2,2,1,0,0,0,0,0,0,0,0,350,-3.1835712000000003,55.9446954,138.10000610351565,20.910999999999998,9,0,3
85,1518739184286,3.5285735000000003,4.797803,6.564322,30.300001,32.0,191,56,26,23,8,3,4,0,0,1,0,0,0,0,0,0,312,-3.183532,55.9446804,138.10000610351565,20.859,8,0,3
86,1518739192718,3.8905566,5.3293724000000005,5.4397135,30.300001,32.0,192,44,50,26,6,3,1,0,0,0,0,0,0,0,0,0,322,-3.1835741,55.9446958,138.10000610351565,19.918,8,0,3
