phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion
1520121606493,558.4526,1014.1434,1247.2719,31.800001,16.4,7907,11192,12238,9068,3436,2218,847,323,84,33,4,1,0,0,0,0,47351,-3.1835375,55.9447062,137.899993896484,20.015,17,0
1520121615582,560.52875,1012.34094,1256.1287,31.800001,16.4,8637,12157,12939,9403,3620,2361,872,363,102,26,8,2,0,0,0,0,50490,-3.1835371,55.9447069,137.800003051758,15.973,17,0
1520121624664,554.92035,996.8507,1233.229,31.800001,16.4,8742,11733,12692,9116,3383,2251,856,326,90,34,3,3,0,0,0,0,49229,-3.1835375,55.9447078,137.800003051758,20.035,17,0
1520121633096,549.53357,981.41785,1206.6278,31.800001,16.4,8480,11468,11900,8656,3204,2029,823,323,78,33,7,0,0,0,0,0,47001,-3.1835379,55.9447063,137.800003051758,14.52,17,0
1520121642833,546.25806,974.5497,1210.2288,31.800001,16.4,9536,12259,12850,9297,3440,2257,810,393,98,39,4,1,0,0,0,0,50984,-3.1835371,55.944707,137.899993896484,12.765,17,0
1520121651920,536.0528,937.98157,1140.5037,31.800001,16.4,9485,11399,11755,8057,2963,1980,715,272,87,33,4,0,0,0,0,0,46750,-3.1835369,55.9447066,137.800003051758,11.301,17,0
1520121660349,530.59076,922.71814,1130.6704,31.800001,16.4,9246,11237,11387,7675,2911,1796,685,283,57,29,9,2,0,0,0,0,45317,-3.1835369,55.9447067,137.800003051758,10.967,17,0
1520121669429,525.5623,919.9659,1123.698,31.800001,16.4,9371,11322,11228,7907,2877,1829,745,335,88,23,3,1,0,0,0,0,45729,-3.1835376,55.9447065,137.800003051758,10.804,17,0
1520121677868,520.66876,900.1186,1085.3876,31.800001,16.4,10009,11431,11461,7700,2795,1752,716,307,87,21,4,0,0,0,0,0,46283,-3.1835379,55.9447065,137.800003051758,10.643,17,0
1520121687591,520.3742,897.99164,1084.8633,31,16.5,10155,11265,11218,7695,2732,1798,698,275,72,27,6,0,0,0,0,0,45941,-3.1835376,55.9447067,137.800003051758,10.718,17,0
1520121696028,512.5401,875.7539,1062.8402,31,16.5,10337,11411,10882,7334,2646,1692,654,299,63,26,4,2,0,0,0,0,45350,-3.1835369,55.9447071,137.800003051758,10.672,17,0
1520121705107,505.11176,856.3614,1036.96,31,16.5,10219,10920,10354,6799,2436,1559,611,268,68,32,3,0,0,0,0,0,43269,-3.1835362,55.9447075,137.800003051758,10.739,17,0
1520121713544,498.85394,837.0933,1013.1971,31,16.5,10330,10952,10207,6689,2290,1517,588,202,50,31,4,3,0,0,0,0,42863,-3.1835368,55.9447074,137.800003051758,10.595,17,0
1520121722632,493.12766,828.9464,992.6776,31,16.5,10390,10470,9783,6402,2261,1439,620,228,57,20,5,1,0,0,0,0,41676,-3.1835371,55.9447071,137.899993896484,10.686,17,0
