phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy
1512412799389,0.0,0.0,0.0,NaN,NaN,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12336,-3.183947,55.9452271,137.0,8.0
1512412820119,0.0,0.0,0.0,17.0,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1838964,55.9452866,141.0,10.0
1512414079425,0.0,0.0,0.0,17.6,54.5,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12336,-3.1839448,55.945292,143.0,38.0
1512414080717,0.0,0.0,0.0,17.5,54.5,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12336,-3.1839448,55.945292,143.0,38.0
1512414099538,0.0,0.0,0.0,17.5,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1839788,55.9452959,142.0,14.0
1512414120293,33.47249,40.908604,41.178135,17.4,54.7,3247,1148,504,135,22,8,4,0,0,0,0,0,0,0,0,0,5068,-3.1840815,55.9451177,138.0,6.0
1512414141703,11.779354,15.7134905,16.466698,17.1,51.0,966,409,258,108,17,11,9,1,1,0,0,0,0,0,0,0,1780,-3.1841346,55.9448765,142.0,12.0
1512414161821,4.0054216,5.6022305,6.4693294,16.800001,50.3,352,115,100,45,12,8,4,1,2,0,0,0,0,0,0,0,639,-3.1838665,55.9446926,158.0,8.0
1512414181925,1.4549332,2.2563107,10.667744,16.4,50.9,137,40,25,20,4,13,5,1,1,1,0,2,0,0,0,0,249,-3.1837149,55.9444095,151.0,8.0
1512414204628,1.212938,1.8134882,3.4790113,16.0,51.4,119,33,19,20,14,2,5,0,0,0,1,0,0,0,0,0,213,-3.1834289,55.9439875,140.0,7.0
1512414224840,1.217468,1.8843441,5.9350686,15.5,52.4,124,33,17,9,4,6,10,2,0,0,0,1,0,0,0,0,206,-3.1833452,55.9437754,144.0,8.0
1512414243649,1.1852843,1.9319862,3.3740306,15.1,53.3,104,29,27,12,9,9,6,1,1,1,0,0,0,0,0,0,199,-3.1832029,55.943534,151.0,6.0
1512414263668,1.3231313,1.9478604,2.1930258,14.400001,54.3,122,35,21,16,8,6,4,1,0,0,0,0,0,0,0,0,213,-3.1830303,55.9431926,159.0,6.0
1512414284510,1.3478708,2.074284,2.5596812,13.1,57.600002,136,35,17,10,6,16,4,3,0,0,0,0,0,0,0,0,227,-3.1827807,55.9430091,146.0,10.0
1512414305307,1.2243009,1.8658975,3.2289464,12.400001,61.2,127,32,17,9,3,6,6,2,3,0,0,0,0,0,0,0,205,-3.1824931,55.9426869,147.0,7.0
1512414325411,1.3491415,2.1130235,2.8364391,12.3,60.7,150,29,23,21,8,7,8,2,1,0,0,0,0,0,0,0,249,-3.1822335,55.9424008,144.0,6.0
1512414345532,1.2300371,1.8814226,7.2381907,12.400001,60.4,142,28,15,16,8,10,8,0,0,0,0,0,0,1,0,0,228,-3.18207,55.9421502,160.0,9.0
