phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy
1512565828296,0.0,0.0,0.0,NaN,NaN,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12336,NaN,NaN,NaN,NaN
1512565848405,0.0,0.0,0.0,25.4,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1839364,55.9452861,0.0,18.07
1512566535788,2.0728273,3.3859894,8.144426,NaN,NaN,147,80,62,55,11,17,5,4,0,1,0,0,0,0,0,1,383,-3.1838043,55.9452163,147.3000030517578,19.629
1512566556524,2.012228,3.3883855,5.854094,22.6,50.7,139,67,70,35,14,16,9,2,2,2,0,0,0,0,0,0,356,-3.1838054,55.9452141,147.3000030517578,16.817
1512566575345,1.6568047,3.0975757,16.29975,22.7,50.5,134,59,48,31,11,14,14,7,7,2,0,0,2,0,0,0,329,-3.1838084,55.9452089,0.0,16.271
1512566596792,2.1454165,3.6047525,12.365564,22.800001,51.100002,153,80,66,40,10,9,14,6,2,0,2,0,0,1,0,0,383,-3.1838075,55.9451923,147.5,16.682
1512566615534,2.9604585,4.8317604,96.23143,22.9,51.0,231,106,81,66,16,25,4,3,3,5,3,7,7,2,3,2,564,-3.1840891,55.9453067,146.0,12.0
1512566635678,3.1758096,4.9428988,5.2873974,23.0,48.100002,230,114,90,74,18,21,6,1,0,0,0,0,0,0,0,0,554,-3.1844894,55.9450882,0.0,319.883
1512566655748,3.2699342,5.0452094,5.373566,23.0,45.7,223,126,105,79,18,13,7,1,0,0,0,0,0,0,0,0,572,-3.1838732,55.9452853,0.0,21.416
1512566675857,11.050595,15.5851755,29.117931,23.0,44.100002,932,395,317,153,40,29,6,2,2,1,0,1,1,0,1,0,1880,-3.1839774,55.9451698,120.0,5.0
1512566695310,3.3860343,5.5214114,10.295883,22.6,40.7,249,122,95,79,23,27,10,2,4,0,0,1,0,0,0,0,612,-3.183964,55.945098,131.0,6.0
1512566715495,2.8335316,4.6020656,7.0272646,22.300001,40.5,185,99,85,63,27,16,6,1,2,2,0,0,0,0,0,0,486,-3.1840418,55.9449353,131.0,7.0
1512566736288,2.851436,4.9093075,16.434166,21.9,41.100002,140,92,94,74,18,20,7,3,3,0,1,1,0,1,0,0,454,-3.1838253,55.94465,134.0,9.0
1512566755718,3.0182698,5.436929,15.058736,21.5,41.8,147,89,108,70,24,30,11,5,2,0,2,0,0,1,0,0,489,-3.1835881,55.9443534,135.0,6.0
1512566775748,2.967954,5.356628,7.7638836,21.0,42.4,171,95,73,79,27,23,19,3,2,1,0,0,0,0,0,0,493,-3.1834052,55.9440383,144.0,6.0
