phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy
1512651902943,0.0,0.0,0.0,22.300001,46.600002,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12336,-3.1839203,55.9451803,147.5,16.031
1512651922984,0.0,0.0,0.0,22.2,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1838545,55.945263,137.8000030517578,15.764
1512651943161,2.0156548,2.9863293,4.0857496,22.1,44.100002,168,67,51,28,10,6,5,2,0,1,0,0,0,0,0,0,338,-3.1839274,55.94528,137.5,15.858
1512651963900,2.2661395,3.4215524,9.303625,21.9,44.7,179,71,71,33,5,7,5,2,3,0,0,0,1,0,0,0,377,-3.1836064,55.9451033,0.0,31.157
1512651983369,2.215243,3.3249927,5.317064,21.7,43.7,150,91,69,37,6,9,2,2,1,2,0,0,0,0,0,0,369,-3.1836085,55.9451045,134.0,27.0
1512652003394,2.201828,3.1975894,3.4436526,21.6,43.5,178,84,56,31,12,6,5,1,0,0,0,0,0,0,0,0,373,-3.183613,55.9451072,133.0,24.0
1512652024150,2.120633,3.2378008,7.982355,21.5,42.100002,166,74,61,43,11,7,6,1,1,0,0,0,0,0,1,0,371,-3.1836178,55.9451099,142.0,56.0
1512652044340,1.7425311,2.7999823,3.5107105,21.300001,41.9,148,61,47,43,13,10,6,3,1,0,0,0,0,0,0,0,332,-3.1836194,55.9451105,136.0,52.0
1512652064468,2.0964093,3.1429088,3.6100934,21.1,42.5,179,82,60,33,11,10,4,4,0,0,0,0,0,0,0,0,383,-3.1836207,55.9451108,134.0,45.0
1512652085230,2.0690236,3.163384,3.7450671,20.9,42.0,155,73,69,39,9,8,4,2,1,0,0,0,0,0,0,0,360,-3.1836232,55.9451124,133.0,19.0
1512652105894,2.1583169,3.27916,3.6212864,20.800001,42.2,155,85,65,38,8,11,5,2,0,0,0,0,0,0,0,0,369,-3.1836244,55.9451132,132.0,21.0
1512652124977,2.1609926,3.3902094,4.2795215,20.7,42.7,158,76,70,39,10,7,6,5,1,0,0,0,0,0,0,0,372,-3.1836252,55.9451138,132.0,25.0
1512652145849,2.1676536,3.295393,3.9790223,20.6,43.0,161,78,70,37,16,9,3,0,2,0,0,0,0,0,0,0,376,-3.1836253,55.9451138,132.0,24.0
1512652165845,2.1380444,3.2995563,5.279837,20.6,42.2,161,79,64,40,14,6,3,5,0,2,0,0,0,0,0,0,374,-3.1836264,55.9451145,132.0,36.0
1512652185960,2.6299262,4.0555654,13.446628,NaN,NaN,212,93,67,52,14,18,2,4,0,2,2,0,1,0,0,0,467,-3.1839102,55.9452662,137.5,19.606
1512652206069,2.3057358,3.4168966,4.562972,20.4,40.8,194,84,62,30,15,7,5,3,0,1,0,0,0,0,0,0,401,-3.1836772,55.9451366,132.0,7.0
1512652226183,2.8746371,4.4871993,6.7927003,NaN,NaN,201,93,90,55,11,11,5,2,4,1,0,0,0,0,0,0,473,-3.1839199,55.9452123,137.0,9.0
1512652246940,3.254567,4.982512,6.6780443,19.2,32.7,230,107,110,56,15,10,6,2,2,1,0,0,0,0,0,0,539,-3.1840436,55.945144,140.0,9.0
1512652266411,2.6866746,4.076263,4.6419086,18.9,35.0,214,87,79,40,15,18,4,1,1,0,0,0,0,0,0,0,459,-3.184148,55.9450505,132.0,3.9
1512652286525,3.4088538,5.1069283,7.283067,18.6,34.9,288,121,83,39,22,14,10,4,0,2,0,0,0,0,0,0,583,-3.1842097,55.9448037,132.0,6.0
1512652306628,3.3294566,5.0823407,6.299751,18.2,33.600002,227,113,109,50,13,12,9,2,0,1,0,0,0,0,0,0,536,-3.1836126,55.9444126,144.0,7.0
1512652326741,1.9741678,3.2059171,12.630036,17.5,34.3,134,76,48,47,16,13,6,1,1,1,0,1,0,1,0,0,345,-3.183529,55.9441702,143.0,8.0
1512652346849,1.9841498,3.5028222,9.878215,16.6,34.9,105,68,67,33,18,23,11,0,1,1,0,0,1,0,0,0,328,-3.1834675,55.9438383,143.0,8.0
1512652366960,2.0615013,3.858545,5.4367194,16.0,36.5,116,57,64,55,23,26,10,4,0,1,0,0,0,0,0,0,356,-3.1833744,55.9435719,134.0,5.0
1512652387070,1.9563873,3.698011,5.3289313,15.3,37.100002,115,53,69,48,18,27,7,8,2,0,0,0,0,0,0,0,347,-3.1832937,55.9432971,141.0,6.0
1512652407925,2.0783534,3.3921766,4.2558966,14.400001,38.9,118,76,49,38,24,12,2,4,1,0,0,0,0,0,0,0,324,-3.1830867,55.9430074,136.0,6.0
1512652428690,2.611639,4.5669417,6.301812,13.400001,40.9,166,88,70,53,21,27,12,4,3,0,0,0,0,0,0,0,444,-3.182786,55.9427012,137.0,8.0
1512652448170,2.0504096,3.649654,9.770069,13.3,41.3,113,57,64,46,20,17,10,2,1,0,0,0,0,1,0,0,331,-3.1824563,55.9424392,136.0,9.0
1512652468251,2.3737435,4.1867614,14.963,13.1,41.600002,139,79,62,60,19,18,11,4,2,1,0,1,1,0,0,0,397,-3.1820499,55.9421023,140.0,6.0
1512652488368,2.8473852,5.256377,11.684907,13.2,42.3,160,92,76,66,24,29,19,5,2,0,3,0,0,0,0,0,476,-3.1818082,55.9418849,141.0,8.0
1512652509144,2.7760856,4.883506,6.5505633,13.1,42.4,148,98,79,60,24,26,9,7,2,0,0,0,0,0,0,0,453,-3.18142,55.9416199,146.0,10.0
1512652528588,10.688679,13.99356,17.352678,12.900001,42.4,1197,377,162,71,23,30,16,8,0,1,1,0,0,0,0,0,1886,-3.1812109,55.9413439,144.0,9.0
1512652549262,3.7574875,5.75199,7.388167,12.7,43.100002,310,122,97,66,23,19,9,3,1,1,0,0,0,0,0,0,651,-3.1810808,55.9410715,141.0,9.0
1512652570752,3.450229,5.3910403,8.853665,12.7,43.5,263,121,92,57,16,20,10,4,2,1,1,0,0,0,0,0,587,-3.1810428,55.9408439,145.0,4.0
1512652589574,1.8050874,3.2698083,5.7432895,12.7,43.600002,120,60,56,50,16,27,2,5,4,1,0,0,0,0,0,0,341,-3.1811654,55.9408278,145.0,5.0
1512652610331,2.020613,3.5353527,8.959557,12.7,44.2,119,56,70,49,15,16,12,1,0,0,0,0,0,1,0,0,339,-3.181573,55.9408363,140.0,7.0
1512652630353,2.0017831,3.3016875,5.5631666,12.5,44.600002,119,66,50,32,16,18,5,0,1,2,0,0,0,0,0,0,309,-3.1819334,55.9406888,145.0,8.0
1512652650472,1.8855877,3.3507028,5.1108484,12.2,45.3,94,60,56,39,19,14,8,3,1,1,0,0,0,0,0,0,295,-3.1823858,55.9405502,151.0,7.0
1512652671871,2.082611,3.7419264,9.473866,11.8,46.2,112,60,60,41,17,27,5,3,2,1,0,1,0,0,0,0,329,-3.182954,55.94051,140.0,5.0
1512652691438,2.1976511,3.7602403,4.531644,11.6,46.9,100,75,63,46,25,15,5,2,1,0,0,0,0,0,0,0,332,-3.1832555,55.940426,137.0,4.0
1512652711447,1.9419785,3.3026147,4.0254483,11.6,47.600002,102,66,61,26,23,13,9,1,1,0,0,0,0,0,0,0,302,-3.1834907,55.9403861,133.0,6.0
1512652730994,1.9881377,3.354986,3.7537384,11.400001,47.9,116,54,54,32,18,17,7,1,0,0,0,0,0,0,0,0,299,-3.1839866,55.9402747,137.0,7.0
1512652751777,2.1629975,3.8981204,6.4925957,11.2,48.100002,112,71,50,52,20,23,10,2,1,0,1,0,0,0,0,0,342,-3.1844636,55.9401193,129.0,7.0
1512652771863,2.2811623,4.3639894,5.5345383,10.900001,48.7,102,80,67,54,20,28,20,2,1,0,0,0,0,0,0,0,374,-3.1849405,55.9399839,134.0,6.0
1512652791982,2.500514,4.609715,8.334234,10.6,49.100002,145,61,77,46,19,30,14,4,1,1,1,0,0,0,0,0,399,-3.1855378,55.9398887,130.0,6.0
1512652812764,2.239075,3.7629557,16.447214,10.6,49.5,112,73,60,34,18,19,6,1,1,1,0,0,2,0,0,0,327,-3.1859624,55.9398195,133.0,4.0
1512652832851,2.2171412,3.8889523,5.33066,10.5,49.3,111,77,52,52,19,21,9,2,0,1,0,0,0,0,0,0,344,-3.186552,55.9397678,136.0,5.0
1512652852883,2.284769,4.0792584,4.8866754,9.7,51.0,120,70,47,44,12,21,16,2,0,0,0,0,0,0,0,0,332,-3.1871557,55.9397307,139.0,7.0
1512652872985,2.2584944,4.016109,5.809744,9.1,52.9,100,70,61,48,19,22,7,2,1,1,0,0,0,0,0,0,331,-3.1875753,55.9397543,132.0,8.0
1512652893854,2.2660956,4.298102,5.339268,9.2,53.8,110,75,52,44,18,32,16,4,0,0,0,0,0,0,0,0,351,-3.1881568,55.9397142,135.0,7.0
1512652913302,2.1942322,4.0488844,5.155308,9.1,53.7,122,67,57,37,22,26,16,2,1,0,0,0,0,0,0,0,350,-3.1885383,55.9397351,134.0,7.0
1512652934624,2.1768205,4.374403,7.509167,8.6,55.100002,97,64,62,52,32,29,14,6,1,0,1,0,0,0,0,0,358,-3.18909,55.9397879,143.0,12.0
1512652955488,2.5784712,4.7445617,6.316446,8.6,55.7,132,78,67,46,28,27,15,3,2,0,0,0,0,0,0,0,398,-3.1896474,55.9397717,144.0,7.0
1512652974286,2.07118,3.5592494,3.9001446,8.7,55.600002,96,65,61,50,23,15,5,1,0,0,0,0,0,0,0,0,316,-3.1901231,55.9398003,140.0,7.0
